"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,1,-11.375145257391,-3.83768977362068,-0.325749894740961,-6.55436957473643,-3.81425855495082,0.802723399335677,-4.00787351208385,0.0390089994738584,0.083839698859855,0.104287555251396,8.44844222059805e-06,0.0175638741605498,84802.8662108748,0.510932055477453,112.098731893126,0,113.193833954595,0,310.114154830477,0,113.386055658347,1e-05
2,1,1,-11.8544857002985,-5.36744655057563,-2.78719404123549,-6.06400236738028,-3.12900916615205,0.379292093804595,-3.86799446762796,0.039126300911838,0.0839731128538137,0.104114087681341,0.00385879715475287,0.669820364157335,0.0863007649477831,0.091324215135652,112.098732716269,0,292.841746317888,0,118.445348476396,0,113.386055658347,1e-05
3,1,1,-12.0343407694508,-4.2954787293055,-3.17757785448577,-8.09814084382129,-3.22641283181069,-0.0094744685972216,-4.15209946363241,0.0390974683677787,0.0839264666582467,0.104133090223603,8.49395322491501e-06,0.0176389856444532,0.0843703587694829,0.0895409021211431,112.098732610479,0,113.193875325926,0,118.445369423441,0,113.386055658347,1e-05
4,1,1,-13.035164734298,-2.25159760067025,-2.15283755515932,-6.41454424446012,-3.46338765311351,-0.067301591222628,-3.8975181368601,0.0391070670328246,0.0839400636347028,0.104131794649593,8.47487431886856e-06,0.0176080825598253,0.0854512086819436,0.0905427931902908,112.098734910772,0,113.193811726859,0,118.445315417075,0,113.386055658347,1e-05
5,1,1,-11.0367631089477,-5.6726648110728,-3.88932854543929,-6.38943580652751,-3.25473309208561,0.654962327484493,-4.86144530747032,0.0387941127845059,0.0835836120941785,0.104597228111228,8.46729235345568e-06,0.0175768397882031,189404.61348907,0.511357672263682,112.098739667767,0,113.193816556112,0,310.113768822954,0,113.386055658347,1e-05
1,2,1,-10.3252908264825,-4.3541691368413,-2.71799513523391,-7.44036736153414,-2.80916613001115,1.15354410807053,-4.62062179679125,1.98725918984791e-05,0.0180377188789547,0.883484646385255,7.90160545694225e-06,0.0173235558222919,5.81244157296172,1.94296349699486,117.355534474996,0,117.363145180787,0,302.041521971498,0,117.659348700726,1e-05
2,2,1,-10.4919052307634,-3.7654715839896,-1.66878247038798,-8.99681180407721,-3.65641215284792,-0.319021309711083,-4.50087433625819,2.00302507730376e-05,0.0180490556275459,0.882524054638242,7.89548611820028e-06,0.0173223965979821,0.00657386764332833,0.0154970138574351,117.355534543556,0,117.36314406974,0,121.843192241884,0,117.659348700726,1e-05
3,2,1,-11.5848116132559,-2.28504218920549,-3.05424941094122,-8.44465172940819,-4.69377632577624,-1.130077203241,-2.35837321762705,2.01027983264535e-05,0.0180488182852825,0.882062389345383,7.88741809027635e-06,0.0173157689975869,0.0036275929775809,0.0125907439003086,117.355535453798,0,117.363155281769,0,121.842211225147,0,117.659348700726,1e-05
4,2,1,-10.3524925475405,-6.12722960182813,-1.66738892841751,-8.02160278408601,-1.99700976797311,-0.548229130771156,-3.65482904470596,1.38404146893788e-05,0.0177403887550835,0.929000430227815,7.90667514002904e-06,0.0173267941869224,0.0224983477623614,0.0310844394417305,117.356749422185,0,117.363154051812,0,121.85864948536,0,117.659348700726,1e-05
5,2,1,-10.9498162371795,-4.65418799572685,-0.690573119416156,-7.82711009287841,-4.47827157666024,-1.26666728171135,-4.31900638671659,1.9889528304724e-05,0.0180350201802425,0.883309693211118,7.92162226838129e-06,0.0173659829215715,0.0158807677512842,0.0246169054197297,117.355535308384,0,117.363214798139,0,121.850258164795,0,117.659348700726,1e-05
1,3,1,-10.5482411820447,-4.59832556913603,-1.5810137489988,-7.54760290049044,-5.96208445016542,-0.00282775274616547,-2.57992867028189,3.74402031913572e-09,0.0208446065977181,2.05137150625192,1.29458345485738e-05,0.0255783998744534,0.15093765603801,0.152090122468117,103.832948681522,0,104.203664251655,0,113.224226053506,0,104.997706759906,1e-05
2,3,1,-11.1201137597703,-4.58412012907212,-0.801905389949761,-5.82168201056816,-3.57431619899526,0.224571064379908,-3.34323826872355,3.70590690867625e-09,0.0208467260639185,2.05274900072054,0.010379888179898,0.906648656409415,0.150722756756292,0.151903269206177,103.832947447566,0,273.986227156301,0,113.22422222113,0,104.997706759906,1e-05
3,3,1,-10.459911237999,-4.59804484699912,-3.17763343876915,-6.36725604688456,-3.79279662086363,-1.67747411293027,-3.50024233251385,3.70417924516991e-09,0.0208495942698479,2.05278657108449,1.29780188089524e-05,0.0256171401201354,0.151116107151414,0.15225478313102,103.832947972818,0,104.203612056388,0,113.224225752594,0,104.997706759906,1e-05
4,3,1,-11.2235276222884,-4.36810338033477,-2.94043018608567,-8.02653034825813,-3.32430198962431,0.0997050630115437,-4.99578377800796,3.63138933449382e-09,0.0208356346173768,2.05534582155893,1.2959821973785e-05,0.0255705604845819,0.14981656808274,0.151123500711959,103.832948578621,0,104.203616345184,0,113.224336765223,0,104.997706759906,1e-05
5,3,1,-11.3613655943567,-3.96693210649526,-1.20637259169524,-8.61719834618627,-4.34680606477961,0.583312976848819,-4.56597572782018,3.70313812838055e-09,0.0208501764949365,2.05286553893072,1.57079827344694e-05,0.029867224527873,3.25070441431971,1.93544527589028,103.832947430674,0,104.563140266412,0,285.586011313231,0,104.997706759906,1e-05
1,4,1,-11.3354455165833,-4.03011261153563,-2.44790455186808,-6.00600348561982,-4.42187339705062,-1.9571743210216,-4.05812358020688,5.85800476974273e-09,0.0170900008378772,1.9577423934195,9.48943057615705e-06,0.020045367614528,0.0151766956695085,0.0246994865889422,108.782714610159,0,109.142394140499,0,115.080756992016,0,109.23197156282,1e-05
2,4,1,-11.0050237705657,-3.024010968769,-3.34198180836133,-5.66939643490503,-4.79075328685416,-0.863258364653138,-1.61247344508982,5.84890688969979e-09,0.0170851252159545,1.95792693862528,9.53731130440231e-06,0.0200861041582754,0.00582435584412888,0.0155351484955657,108.782716072429,0,109.14261104497,0,115.077167991129,0,109.23197156282,1e-05
3,4,1,-10.615474839288,-0.707614165700535,-2.33988226471885,-7.59068628604633,-2.93642956069039,1.11759203529672,-3.80787021231874,5.92209043592235e-09,0.017090834781353,1.95627521344429,9.49489261876694e-06,0.0200726557465029,0.0222021868618691,0.0315438656743039,108.782714696525,0,109.142364138437,0,115.085737591141,0,109.23197156282,1e-05
4,4,1,-11.0617663851726,-3.81742630888799,-2.55221352589816,-6.00057315763787,-2.56860369085005,1.26218809034492,-4.05837492403886,5.83007675308089e-09,0.0170886319327244,1.95835507667182,0.00213637434625317,0.929945466219711,7.86788802140657,0.793187731900925,108.782714704121,0,268.035266969526,0,279.841780342306,0,109.23197156282,1e-05
