"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0.6,-5.54534344762393,-0.304591612392316,-1.45020805574707,-7.48391574354799,-1.91102106557076,-1.12825213028458,-1.62920586896451,0.00486000976360039,0.101252272612578,0.536678752257604,0.000181923293897856,0.0799422258167514,0.231188848425159,0.138511462534777,148.600961410015,0,214.328727218938,0,414.993652439297,0,150.756960087019,0.00315478672240097
2,1,0.6,-5.16367110531059,-2.38399294841631,-2.14955424132949,-7.78191947730595,-2.89593491607932,-6.01985335030985,-1.23366963146101,0.00486104497972146,0.101235941739352,0.536634747290944,0.000181916116822202,0.0799394689768974,0.231197813320739,0.138503612132985,148.6009566501,0,214.328729518983,0,414.993672143308,0,150.756960087019,0.00315478672240097
3,1,0.6,-6.19000802564215,-1.37676488408194,-2.17707929233832,-6.90937480727315,-3.66035612030874,-2.25188276233455,-2.0765775793521,0.0048649459542511,0.101265949653004,0.536525294620262,0.000181932816180191,0.0799350787445467,0.231159027625509,0.138495417442816,148.600972625863,0,214.32873110601,0,414.993662317921,0,150.756960087019,0.00315478672240097
4,1,0.6,-6.87246623129865,-1.10906966448967,-2.35495358176029,-6.50181355229705,-1.66154050475484,-2.46395363618901,-2.4591097944144,0.00485122448570424,0.101223932458296,0.536904074379688,0.000181941046887262,0.0799305276474472,0.231171630764583,0.138505158262541,148.601009046242,0,214.328752990208,0,414.993652891709,0,150.756960087019,0.00315478672240097
5,1,0.6,-5.34805518538403,-2.60395680577264,-3.25841756942631,-7.08952996835555,-1.86847009264179,-4.06070420146631,-2.24227951263359,0.00486263454891194,0.101228805478724,0.53658714433794,0.000181927163459334,0.0799328581172196,0.23115348472694,0.13849259802708,148.600978621995,0,214.328732729586,0,414.993668202466,0,150.756960087019,0.00315478672240097
1,2,0.6,-6.04781400720952,-4.08096227838632,-1.76021009401348,-6.8689880570141,-2.61094711291924,-3.1521400984737,-3.07524067831166,0.00193203837196624,0.10014124084225,0.666286968918691,0.000177566163058068,0.085727968904373,0.247808198387605,0.14521464451008,147.582781115458,0,172.984886624754,0,396.752993960919,0,150.733941307586,0.00315478672240097
2,2,0.6,-4.8679093490022,-2.05557904743642,-3.35337281736264,-6.88554324848872,-0.525069413416756,-3.59062543980817,-2.51379191062127,0.0019348286710521,0.100151893984369,0.666090621248839,0.000177579823798618,0.0857154629992187,0.247800313625401,0.145197918401439,147.582781234426,0,172.984891735477,0,396.752994336485,0,150.733941307586,0.00315478672240097
3,2,0.6,-6.19059932797643,-0.160005282808586,-1.70131323882816,-7.25057948799254,-3.40599514405455,-3.77661770781079,-0.0106257454871819,0.00204859860282538,0.852139287265577,0.182443774414406,0.000177569125399579,0.0857079742151391,0.0229000151280004,0.989430508323868,2664.62221803233,0,172.98489562328,0,2664.62221803233,0,150.733941307586,0.00315478672240097
4,2,0.6,-6.1624646107644,-1.90939650735998,-0.995133218730292,-8.53827451027995,-3.33730771600319,-4.41262417598847,-1.37720827656275,0.0019328595652827,0.100138896811217,0.666236839168523,0.000177548602735528,0.0857187051983746,0.247811645536975,0.145220186617941,147.582785002799,0,172.984886230649,0,396.752997772839,0,150.733941307586,0.00315478672240097
5,2,0.6,-7.44567873530605,-1.79603084950961,-4.13881205632477,-5.89409830805768,-0.396872572627524,-4.2965001170605,-1.01263884915328,0.00193564890844612,0.100156948983427,0.666033945993525,0.000177540132965006,0.0857056009020322,0.247786955907518,0.14518331131727,147.582785052595,0,172.984901686932,0,396.753006961575,0,150.733941307586,0.00315478672240097
1,3,0.6,-3.99612164874392,-3.8002228043193,-4.64983246811665,-8.20342313423708,-3.52315984497621,-2.32442437421781,-2.91108764656889,0.00207795796730842,0.0948469974760908,0.657903856443455,0.000183162738704214,0.0797090163171617,0.238577165149281,0.135994036687678,147.054729139584,0,181.28875895813,0,466.117584801847,0,148.643535538969,0.00315478672240097
2,3,0.6,-4.91394192125342,-1.4107841836667,-1.97298140898242,-7.32907673384809,-3.28853185556175,-2.79338838425389,-2.63931771968511,0.00207589962439807,0.0948368335461349,0.65801986600886,0.000183165416343607,0.0797055929636119,0.23857019097525,0.135986973593932,147.054736323786,0,181.288748392172,0,466.117585652039,0,148.643535538969,0.00315478672240097
3,3,0.6,-7.117518205952,-0.35069685986522,-1.58120347263788,-6.88821382991889,-1.94016278985626,-3.92574089853596,-2.3541841593637,0.000810776436414244,0.704197191934838,0.205727361911935,0.000183163012427809,0.0797024249614865,0.238573478647169,0.135978163251754,2979.27979958925,0,181.288744696496,0,466.117585350817,0,148.643535538969,0.00315478672240097
4,3,0.6,-5.27456276798607,-2.8351134268965,-2.38337316626473,-7.74711042863142,-2.05789598388931,-2.75446544067976,-3.43996678162361,0.00207540266377881,0.0948289919933293,0.658054624835768,0.000183150016449476,0.0796998743200672,0.238574239284554,0.135978910639013,147.054732348592,0,181.288752597798,0,466.117584739509,0,148.643535538969,0.00315478672240097
5,3,0.6,-7.20190546574925,-1.56185584924625,-0.747040409442656,-7.35827193888953,-1.41664301379478,-1.65436834435685,-3.94016967849598,0.00207425402665762,0.0948526129026182,0.658149822578289,0.000183169399743625,0.0796971121568489,0.238590771640425,0.135987351172651,147.054747385046,0,181.288745361126,0,466.117583272049,0,148.643535538969,0.00315478672240097
1,4,0.6,-5.35262367038124,-3.07662291523841,-1.69613683056853,-6.54523243069402,-1.58885501185204,-2.6907033069303,-3.02738432124019,0.00279012911698343,0.0981487480001839,0.619153996998423,0.00018878706768011,0.0810017392018439,0.236815881448013,0.138304296024495,169.829561120092,0,211.008123559677,0,454.873141039345,0,170.556855379115,0.00315478672240097
2,4,0.6,-5.79227988195857,-0.584679264096994,-3.15805540442152,-6.32088799930476,-4.45886540789314,-3.35220937793783,-1.56485065010143,0.00279139499324455,0.0981590121407315,0.619084588131276,0.0001888014809537,0.0810015331308027,0.236774030659952,0.138265959965395,169.829587996491,0,211.008129517644,0,454.873175147032,0,170.556855379115,0.00315478672240097
3,4,0.6,-7.54319622262735,-3.34091976402444,-1.86812318071547,-6.84781796282925,-3.59567171068328,-2.97206345279028,-1.44159945265129,0.00278868891018807,0.0981561908556899,0.619239626847783,0.000188811548652394,0.0810111626927612,0.236815972130723,0.138281872393933,169.829567129916,0,211.008125068128,0,454.873154765544,0,170.556855379115,0.00315478672240097
4,4,0.6,-3.50055877582148,-1.68391626449082,-1.04531032788171,-7.98343863437097,-2.17286960224562,-3.27700591802527,-1.17047707720517,0.00278929887698483,0.0981516701634902,0.619196111744107,0.000188782253367782,0.0810032001985494,0.236794892554473,0.138295833564143,169.829558357915,0,211.008124117777,0,454.873148329029,0,170.556855379115,0.00315478672240097
5,4,0.6,-5.04894903758692,-2.56459236463862,-1.81764491819261,-8.77789725152475,-2.49722931571502,-3.38178281089605,-3.46330648309083,0.00278740111892564,0.0981467750534352,0.619302343212548,0.000188801991081878,0.0810099418889012,0.236797672460421,0.138286213727527,169.829574553115,0,211.00811883765,0,454.873143244865,0,170.556855379115,0.00315478672240097
1,5,0.6,-5.60354650733189,-2.04031637359752,-0.708852345819714,-6.68313931878716,-2.69217907098781,-2.99406978614368,-1.54142318475729,0.00271052725644132,0.100111579426853,0.621252100135947,0.00017910650049711,0.0826484582786282,0.246567654371526,0.142984354478018,166.33032419952,0,202.651881931974,0,439.822801406257,0,166.541434234758,0.00315478672240097
2,5,0.6,-5.29019856548077,0.190689074421731,-1.7597217830136,-9.86028918036221,-1.72528625959964,-2.92048819200938,-1.376801164065,0.00504075923952841,1.21008314778054,0.172092736285747,0.000179123555306555,0.0826543483029859,0.246577558469166,0.143029771905449,2749.72274943306,0,202.651899084694,0,439.822802180893,0,166.541434234758,0.00315478672240097
