"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,1,-6.99800725987997,-2.84252644905812,-0.55991378279958,-7.17743134503,-4.46370008994034,-1.70342979526043,-5.62082353533539,0.00100180190451279,0.0192990065426137,1.00396262814712,0.00102254620114847,0.0193077263610632,0.731037528299698,0.0188967999078322,321.641845150308,0,321.653794184561,0,1343.58631363145,0,325.523435919316,0.001
2,1,1,-7.40896305614973,-4.44926313554434,-2.89135765849148,-5.51847931844946,-4.00081316815284,-5.03793733117814,-3.84303835975871,0.00100173535418068,0.0192993520946548,1.00401715013825,0.00102267888338888,0.0193079930123641,0.730821961156097,0.0188931349140255,321.64177989836,0,321.653793298245,0,1343.58672823735,0,325.523435919316,0.001
3,1,1,-6.53141610883865,-5.01787109128878,-1.89270338533518,-6.81317323939348,-3.17349460799561,-3.04940359178481,-3.81059896201041,0.0358887087384215,3.28242774335318e-17,3.60025782774582e-06,0.00102257001229952,0.0193085617251918,0.731102679718392,0.0188986011630523,7342.90018793248,0,321.653795115275,0,1343.58630913218,0,325.523435919316,0.001
4,1,1,-6.52267828727067,-4.06182192785682,-2.09511478456884,-7.25198295283336,-4.81156236619655,-2.85209850014775,-5.34815926256515,0.00100218823465304,0.0192971666169087,1.00393825944551,0.00102260905235366,0.0193079763146801,0.7311890090334,0.0188972603132975,321.641783242745,0,321.653786954437,0,1343.58630251131,0,325.523435919316,0.001
5,1,1,-6.67139413862753,-4.10298553731331,-2.96685840193404,-7.16428765774562,-2.5156441644177,-3.55980342485994,-4.20121229507048,0.00100103211798936,0.0192974755214707,1.00416848444509,0.00102246380447243,0.019304001576626,0.731214393531511,0.018898779285136,321.641796978414,0,321.653918601675,0,1343.58634227178,0,325.523435919316,0.001
1,2,1,-6.94600612928095,-4.20252313860993,-3.45274554993287,-7.8142187515226,-3.86733822305374,-2.24646162305851,-5.07817943674064,0.716283825853098,0.0198258046312961,0,0.00101390508022222,0.020351756576287,0.716431633378082,0.0198219490022838,1367.72890702928,0,321.083024127664,0,1367.72885901873,0,322.245907311064,0.001
2,2,1,-7.1168599003536,-4.70149626964735,-2.38941410657596,-6.35061494599487,-5.24948516523441,-1.52171694448753,-4.58980126454234,0.000875458088341125,0.0202739744545446,1.02865975619093,0.0010140689537689,0.0203507236313771,0.716350855221357,0.0198216128773631,320.459350828738,0,321.083022312661,0,1367.72884557246,0,322.245907311064,0.001
3,2,1,-7.93064480771034,-3.82538889798559,-1.14924051539838,-6.45634691188229,-3.82693936787156,-3.27330541845597,-4.80997103270251,0.000876773175494026,0.0202791655497142,1.02834838255436,0.00101395661843346,0.0203519231915069,0.716418289902353,0.019824452971442,320.45931941736,0,321.083008483696,0,1367.72887417981,0,322.245907311064,0.001
4,2,1,-6.346311806639,-2.06946925164731,-3.01273029098811,-7.7085615705165,-4.54469121015917,-2.74106629413307,-3.37396595313852,0.000878279532430189,0.0202737073103163,1.02801728686099,0.00101381437645909,0.0203531247074972,0.716363137632653,0.0198197130436992,320.459550124825,0,321.083073665286,0,1367.72890627308,0,322.245907311064,0.001
5,2,1,-8.66170106281738,-3.35116799363444,-3.63786367002921,-5.28429117535197,-3.81320753094414,-3.07079483579688,-1.91839431117244,0.708090345178439,0.0198230131633927,0.00180120952242997,0.0010140744169477,0.0203526063661748,0.716570765758635,0.0198249605707775,1365.85220408266,0,321.083010739995,0,1367.72903275276,0,322.245907311064,0.001
