"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0.8,-8.90108863217662,-1.7126066601911,-0.246296826861972,-8.23751795849983,-0.211645677245384,-1.05215216933008,-1.54760644899874,0.0020116071165618,0.0995007845268044,0.836917899563763,0.000742090119425641,0.0925839389173806,0.687956145470154,0.100655034284787,157.416036548274,0,170.601755763749,0,702.566407416242,0,158.983476394902,0.00251188643150958
2,1,0.8,-4.82345309350767,-0.327666460537969,-2.08783189680316,-7.51535532525893,-3.55895541976968,-2.62719456146789,-3.96831173721088,0.00803897980709154,0.720603329273495,0.123955593208532,0.00074203191937739,0.0925628668588728,0.688017067570383,0.100665621110149,4875.35173555903,0,170.601756804897,0,702.56641726127,0,158.983476394902,0.00251188643150958
3,1,0.8,-4.45026394220702,-3.9675378642075,-1.52452724952224,-7.41759301134171,-2.50013984305932,-3.03333436988453,-1.19044625576709,0.687503211590397,0.100661918975994,0.000100788132278543,0.000741970461709494,0.0925735855804666,0.688033869021973,0.100652688833676,702.513225218163,0,170.601736283286,0,702.566414800121,0,158.983476394902,0.00251188643150958
4,1,0.8,-6.0560212502858,-4.63094377563301,-2.73220720158432,-8.98077325231036,-1.53642497197802,-1.94217942439148,-3.50035371728368,0.00201152039504428,0.0995126094810179,0.83690575882368,0.000742022972788782,0.0925761944351728,0.68790158941144,0.100656288002548,157.416050744271,0,170.601737279172,0,702.566417009926,0,158.983476394902,0.00251188643150958
5,1,0.8,-6.42434071650714,-1.90915258007372,-3.06802552965947,-6.53982457133745,-4.40494532730962,-3.31017575151669,-1.99067971674117,0.684273998028417,0.100640294162328,0.000803681415118367,0.000741994384980733,0.0925949648633132,0.687964539233947,0.100675295664792,702.14308466025,0,170.601785280109,0,702.566430981296,0,158.983476394902,0.00251188643150958
1,2,0.8,-4.66791137394258,-0.825878174803489,-2.03109569913402,-9.71871382436035,-2.21497338100499,-1.60808810207375,-2.44178542937769,0.00218688805207935,0.0959491574797224,0.824825465852175,0.00076654612215816,0.0884339356240838,0.679169317892992,0.0920568936281744,151.896319286007,0,171.682013246623,0,719.124544853992,0,153.634523515362,0.00251188643150958
2,2,0.8,-6.89101182334315,-3.79997009693253,-2.85298535489361,-6.57727215270606,-2.38139889641982,-2.01159125134501,-2.06386193705713,0.679146476729765,0.0920614194459941,1.67556986508525e-16,0.00076643748233689,0.088422276854472,0.679378124622134,0.0920516763988357,719.124556202034,0,171.681995755434,0,719.124588762705,0,153.634523515362,0.00251188643150958
3,2,0.8,-6.28091419314451,-3.03366956563795,-4.00341802215176,-5.73119264577898,-3.02597289533036,-2.01200164111145,-2.13177495605892,0.00218684419757184,0.0959508581807097,0.824839383833961,0.000766381057426284,0.0884212898918478,0.679245394158171,0.0920580063769107,151.896307446733,0,171.682002797518,0,719.124543663418,0,153.634523515362,0.00251188643150958
4,2,0.8,-4.15960223094102,-0.0398059173807925,-1.13945081227018,-6.17114323849466,-3.09273209873751,-0.855020350377041,-3.89127881512066,0.00218776265041274,0.0959430910360987,0.824781862715413,0.000766519619694048,0.0884266318623984,0.679272223249803,0.0920352685470285,151.896287965528,0,171.682000664546,0,719.124551828624,0,153.634523515362,0.00251188643150958
5,2,0.8,-5.82556879306609,-2.62000677609865,-2.40618613513844,-5.9750229970411,-1.02179879051674,-2.92701770199352,-1.25664485202185,0.679158584453278,0.0920470485621579,9.63550693699395e-30,0.000766608979445404,0.0884146702520514,0.679137470806113,0.0920336775326886,719.124551897933,0,171.682055862817,0,719.124606432113,0,153.634523515362,0.00251188643150958
1,3,0.8,-6.08231829368873,-0.245519859538494,-3.154690476108,-6.68490693392921,-1.72993690585138,-1.43472570415423,-1.7566891016803,0.00228287813156637,0.782297747568008,0.0426516006391744,0.000775228822538913,0.0916302204286161,0.673318540709943,0.0945881236251414,4999.73636485705,0,173.879237599781,0,670.34014304522,0,153.728277337148,0.00251188643150958
2,3,0.8,-2.96347873530218,-2.78447921162367,-1.24435634177848,-8.46774969344986,-3.66508204581485,-3.52780487762713,-2.13348595606603,0.00244248694203784,0.100146044899738,0.809132466843632,0.000775126475531607,0.0916257235095974,0.673321809441388,0.0945965438284876,152.819659550258,0,173.879242521636,0,670.340150151308,0,153.728277337148,0.00251188643150958
3,3,0.8,-6.0917703087316,0.1361442405408,-2.49854227581581,-6.27443333138222,-2.93152197331358,-1.28726610851525,-1.39116028668808,0.00226140198942576,1.1458471592895,0.0822047431676063,0.000775234905864919,0.0916298619751173,0.673315468107688,0.0945944161036887,4999.73636485705,0,173.879238746273,0,670.340147885312,0,153.728277337148,0.00251188643150958
4,3,0.8,-6.27980221364671,-3.61940465048878,-2.29071583910794,-6.48288296974541,-3.27757914481379,-2.05236743940686,-1.84861961592816,0.671459460889245,0.0946076263342609,0.000406926404342708,0.000775272008135609,0.0916392210451742,0.67337329505989,0.094579622308809,670.119718244257,0,173.879247377759,0,670.340140968562,0,153.728277337148,0.00251188643150958
