"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0,-2.02556657197041,-4.15587831083781,-2.77302617621033,-5.68352154805399,-4.48889460287258,-3.47041183479661,-0.162876271045134,0.0939040724390729,0.0503865938215681,0.00833880878168485,1.59189182654544e-05,7.06248982884435e-11,0.0311042182235524,0.849696313947798,273.424283947074,0,1134.45004908239,0,6768.80483042304,0,274.716063291081,0.1
2,1,0,-3.55176569013115,-3.18674224333857,-3.21367892779531,-6.52005218280049,-2.25904888741621,-4.17499341285131,-3.70841843228244,0.0938549963516315,0.0503785691900989,0.00840431047109846,1.59178854848693e-05,2.37892682035813e-10,0.0989515768440088,0.0503826494507188,273.424310086931,0,1134.45005471028,0,273.738519906828,0,274.716063291081,0.1
3,1,0,-3.10604560146076,-2.77098538603906,-0.191513375786059,-6.58700097088252,-2.92959407600051,-3.25626480771478,-2.63722203149388,0.0140804667433685,0.0362852211959181,4.26351153202549,1.59200995363549e-05,2.96856100415876e-10,0.0989263137455912,0.0503690334226188,2968.7261176889,0,1134.45007295946,0,273.738576412404,0,274.716063291081,0.1
4,1,0,-2.70909623327571,-3.52984627766712,-1.66529491640507,-5.70447653472813,-2.25285207479767,-1.87494738797837,-4.64408154260305,0.0939165063450181,0.0503920614528382,0.00833037980142437,1.59154053090915e-05,1.99569917592675e-09,0.0989557571474338,0.0503805138976166,273.424286321422,0,1134.45016798294,0,273.738529631949,0,274.716063291081,0.1
5,1,0,-3.19876043337208,-4.63902509452953,-1.59406858253033,-8.2820742240033,-3.89066587706609,-3.87025931645693,-2.49470821131201,0.0938834829171867,0.0503791649404755,0.00834872937381205,1.59188169841771e-05,2.78767615919722e-10,0.098951151109906,0.050382525089034,273.424334293701,0,1134.45005610479,0,273.738519933246,0,274.716063291081,0.1
1,2,0,-1.56261863516975,-2.71945143940738,-2.87721701259658,-6.52779426824837,-3.076687278868,-2.61014782801548,-2.11544581078492,0.0962292876461295,0.0482885709938096,0.00133143551820179,1.62615270491763e-05,8.30045686329838e-11,0.0970217130998079,0.0482751986882216,271.630850788208,0,1204.09546243582,0,271.639010740554,0,272.826891803438,0.1
2,2,0,-2.93511181854053,-3.09791369396743,-3.97806328316747,-6.75631232984276,-2.06091444370219,-0.819546904631658,-5.59097395251511,0.0962201780028576,0.0482868761492534,0.00134554590075781,1.62617046840371e-05,1.95143859786368e-10,0.0970222887743575,0.0482780755949909,271.630849298238,0,1204.09546496197,0,271.639002460864,0,272.826891803438,0.1
3,2,0,-2.38850980937122,-3.80737403557814,-2.86560781734833,-8.3224456373281,-3.4675759839435,-3.15765596599989,-2.51155308471619,0.0961612056275117,0.0482860395345133,0.00143913146758155,1.62609720661988e-05,7.60618826372962e-11,0.097048288015102,0.0482873570548722,271.630878170064,0,1204.09547034132,0,271.639005981086,0,272.826891803438,0.1
4,2,0,-2.06886925774438,-3.45591425343967,-4.45540765712364,-6.77613605779171,0.0718793513787852,-2.06570568444178,-1.55771670689896,0.0962114207647128,0.0482855472145013,0.00135192449613778,4641.22592370132,0.0352119578056042,0.0970575711060546,0.04829982286119,271.630847123627,0,3006.37754259203,0,271.639036119675,0,272.826891803438,0.1
5,2,0,-1.47415274403323,-2.58988246650684,-1.17327865224128,-6.61472709783725,-2.57898173292216,-2.29990800129607,-2.45506325151789,0.0634739499339883,0.0352142370135777,3.02451113998483,1.62614567905557e-05,8.45525126645261e-12,0.097034951894314,0.0482868775499382,3006.37871379673,0,1204.0954603632,0,271.638978662906,0,272.826891803438,0.1
