"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0.5,-5.22030531361949,-4.65843354324288,-3.78878754965915,-8.42849678901857,-2.05405984519904,-1.01801461598838,-2.21413661970444,0.00991867726987549,0.0500643598365174,0.502842951328046,0.000622120415325678,0.0402831848566836,0.258513836680297,0.048849693587393,260.686436425128,0,746.403234473417,0,909.538441550073,0,260.924187114325,0.01
2,1,0.5,-3.3233575621355,-1.55502939398776,-1.80737927146444,-6.72780208570044,-3.93056057859414,-2.55563336496496,-1.89900038549951,0.00991377497516397,0.0500546740515117,0.502945741027428,0.000621954980575092,0.0402743848584529,0.258484863312181,0.0488516987993081,260.686410276624,0,746.403233047018,0,909.538456850384,0,260.924187114325,0.01
3,1,0.5,-3.8299884969327,-2.54443417618205,-2.84204054981482,-6.40249769587055,-2.26000779578355,-0.785976457166585,-2.09108640306823,0.00990961126914824,0.0500577554521037,0.503006647731707,0.000622111016731644,0.0402805940680157,0.258503571976488,0.0488481545590729,260.686402799414,0,746.403213450872,0,909.538440020338,0,260.924187114325,0.01
4,1,0.5,-4.32190152797443,-3.05809524232245,-3.47102357911154,-6.85086592172125,-3.34305996470441,-2.02772480798481,-1.2551543867994,0.00991035750718865,0.0500646258085358,0.502974959348778,0.000622010867031356,0.0402800301760319,0.258572569879995,0.0488486097367439,260.686475730622,0,746.40322146138,0,909.53850129104,0,260.924187114325,0.01
5,1,0.5,-6.46049900616148,-3.59321319064237,-3.53206022034054,-8.09135056100691,-2.68329623599262,-3.26387612997194,-2.9925286497189,0.258429040567166,0.048841768457044,4.13678559731432e-05,0.000622063736941455,0.0402791669305469,0.258478982069769,0.0488455603805426,909.464563693139,0,746.403207258558,0,909.53846955513,0,260.924187114325,0.01
1,2,0.5,-5.49145567658258,-4.5046742450598,-0.49719722528785,-5.57212080015332,-4.1799834475445,-1.10947126891905,-3.3748882641534,0.0103735912797618,0.0507828083782927,0.49406720582873,0.000585594211378858,0.0403478463005045,0.241207150899839,0.0508179401477888,273.114467937211,0,746.574448927078,0,905.041172917115,0,273.454953919078,0.01
2,2,0.5,-5.22445816102708,-2.12538141432334,-4.20339230559212,-7.49437432828081,-2.85253131305759,-3.01313991477718,-2.88511442787121,0.0103773845506727,0.0507702916825988,0.49398770212584,0.000585783327048459,0.0403480476016968,0.241179486476818,0.050814902452989,273.114471308623,0,746.574408315339,0,905.041149522322,0,273.454953919078,0.01
3,2,0.5,-5.10833784644598,-3.08301101042308,-1.46113497117005,-7.49580416126054,-1.89787502382784,-2.24499916416715,-3.90714959089971,0.0103733216582263,0.0507740176566449,0.494068933718066,0.000585847705046125,0.0403595723311399,0.241138491558334,0.0508210823920901,273.114449665905,0,746.574534312126,0,905.041161151121,0,273.454953919078,0.01
4,2,0.5,-4.15718599689091,-2.98521763094322,-2.71346004628412,-6.97346326758142,-3.21582325650499,-3.70574528423901,-3.65679410911593,0.0103852650921479,0.0507869959536867,0.493876625170125,0.00058577695001021,0.0403497764509426,0.241147506765747,0.05082181864934,273.114472412534,0,746.574404639102,0,905.041152556628,0,273.454953919078,0.01
5,2,0.5,-4.10586833948143,-1.95342750305061,-1.52588930894781,-6.57138338784238,-2.04338011740742,-4.09097820070021,-2.99375640024131,0.0103659666797597,0.0507782703884561,0.494164948082495,0.000585752123250539,0.0403463003273283,0.24116694133803,0.0508226172783013,273.114538830102,0,746.574411908523,0,905.041149626717,0,273.454953919078,0.01
1,3,0.5,-3.38721391981379,-2.09491851065893,-2.02683429354829,-6.6946843359073,-2.95091818090758,-1.02828153820138,-2.17408859299557,0.0114039878866058,0.0517331531178758,0.477911005018957,0.000582429847833089,0.0407229428473872,0.247965671114286,0.0514431587252455,236.721602865964,0,728.020728672275,0,813.631963251537,0,238.753231345493,0.01
2,3,0.5,-3.62474614838482,-2.71683263123511,-2.1256322312282,-7.7353505675672,-4.92469952543818,-1.26907026356587,-2.06494367556524,0.0113887795618567,0.0517366236157921,0.478123903619041,0.000582549168270769,0.040723807320164,0.24794417866795,0.0514514427341686,236.72177296893,0,728.020725686451,0,813.631959436284,0,238.753231345493,0.01
3,3,0.5,-5.0474875863398,-2.91121211916924,-3.32528325035196,-6.26563398760548,-3.11944822759618,-2.03303094565927,-2.47824413273784,0.0113972319552894,0.0517324078677491,0.478031648904295,0.000582490729126631,0.0407178122625246,0.247936127000255,0.0514459849220275,236.721598481824,0,728.020718433389,0,813.631966264718,0,238.753231345493,0.01
4,3,0.5,-3.82778315956103,-2.61008097337608,-1.73181350403405,-6.87809019182466,-3.29941658571505,-2.54453093298561,-5.29633908892025,0.0114006596675268,0.0517251209276307,0.477983192895943,0.000582455081173529,0.0407181380883263,0.247995798234563,0.051448606578204,236.721602297719,0,728.020713655515,0,813.631994852928,0,238.753231345493,0.01
5,3,0.5,-2.85374029588757,-3.84660687225119,-4.42120120182086,-5.92681779214008,-2.93501164110239,-1.9922423372489,-0.695343570984421,0.0114042953357447,0.0517345335883036,0.477918939862139,0.000582423850291192,0.0407199558671031,0.247922055938421,0.0514605992026293,236.721580936535,0,728.020714026667,0,813.632030196398,0,238.753231345493,0.01
