"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,1,-9.84168117467,-2.90300523998995,-2.83387013446725,-6.18956338503858,-3.97812531749048,3.94251768469814,-4.45199706956951,7.28896294693333e-05,0.0196740992393358,1.04513331073467,9.9920430074404e-05,0.0200384322806112,647511.030580309,0.026780113313488,258.503054148635,0,259.949536546725,0,3958.62241814579,0,259.958311031382,1e-04
2,1,1,-10.4072566440273,-5.6156833005212,-1.16349085912652,-6.83126719893849,-2.30892681381017,2.1239817095953,-3.46062167215484,7.30568287703134e-05,0.0196783856861815,1.04479868128686,9.990096622806e-05,0.0200360721717053,628016.241483855,0.0267820054354643,258.503022323305,0,259.949511842927,0,3958.62230391644,0,259.958311031382,1e-04
3,1,1,-7.78208831325201,-4.64078701270273,-4.49673156473761,-4.63793922451002,-3.29143273994911,2.86376719848805,-4.79206610112178,7.27225693374193e-05,0.0196730421745935,1.04546166810273,383.527523105174,0.0267838074035886,62913.4074133022,0.026781835701377,258.503181383991,0,3958.62994632635,0,3958.63015666829,0,259.958311031382,1e-04
4,1,1,-10.4793662888549,-4.26162534171192,-1.80442384427116,-4.45691730344247,-5.87858928932173,2.97920878054146,-4.19983787255144,7.2963681638063e-05,0.0196749378201219,1.04498703006007,7901.49972203097,0.0267885160067533,630303.696022168,0.0267805741636702,258.503039106461,0,3958.62506323621,0,3958.62233743579,0,259.958311031382,1e-04
5,1,1,-9.15121694597014,-1.75353574046933,-0.892484480213842,-5.28142807568886,-2.72228840913069,1.36121798667985,-3.67083989024515,7.29868567582476e-05,0.0196753470995246,1.04492574530328,0.00836790185486054,0.0270738075001977,600690.833274587,0.0267810959607102,258.503024809436,0,4185.19803153637,0,3958.62241012435,0,259.958311031382,1e-04
1,2,1,-10.8336906756876,-3.03117230255124,-0.92021189121617,-4.11526164771389,-3.55078413570985,2.62032427964254,-4.20772024188271,0.000113435537677412,0.0203592532716663,0.983343469827392,3140.82747278375,0.0268325032339912,552796.396281957,0.0268288821532971,252.301019565303,0,3917.97994595561,0,3917.97866424693,0,252.860740879363,1e-04
2,2,1,-9.38107673750946,-3.8624025450551,-2.56023931966911,-5.29930548641625,-4.52762072138523,3.45148627466688,-4.43803321363295,0.000113569115653677,0.0203587212050886,0.983205316451203,0.00010103983231746,0.0202212161548591,522544.074498492,0.0268256594476111,252.301024496712,0,252.51046479298,0,3917.97868734206,0,252.860740879363,1e-04
3,2,1,-8.15593407435781,-3.05185646907493,-1.01613716904743,-4.78852129950944,-4.07880376640003,1.34293759335242,-4.82102038321399,0.00011355986555881,0.0203624849257364,0.983208404121447,3040.44831185429,0.0268305571126796,71298.7486451334,0.0268316856480721,252.300982364945,0,3917.97986620278,0,3917.98681376343,0,252.860740879363,1e-04
4,2,1,-9.29131420365075,-3.80808986198397,-2.18647169191269,-5.6702406475261,-4.38435508124344,1.41697793431823,-4.82986026024437,0.000113725016094467,0.0203613711975781,0.982978806965829,0.000101022499556017,0.0202191441692598,70991.8422424837,0.0268336955927572,252.300994993688,0,252.510487824813,0,3917.98662597474,0,252.860740879363,1e-04
5,2,1,-9.47006028282765,-4.01257338016144,-2.27794873632414,-5.44050339253373,-3.92184485675963,2.98770350250666,-4.32046046823871,0.000113570036485345,0.0203551122620069,0.983183234108931,0.0001010351622463,0.0202236468473539,63644.1337887777,0.026835904563527,252.301035052358,0,252.510454849043,0,3917.98704259383,0,252.860740879363,1e-04
1,3,1,-9.15112235096354,-3.41527899005456,-2.49725554641279,-2.59283692835094,-2.36214428317567,-0.491683758012865,-5.13654039308225,8.35607417235542e-05,0.0200622860764111,1.02905947899613,33237.7536093054,0.0268931295945328,0.125737509527423,0.0388313445064068,239.316521220751,0,3880.38681773812,0,1595.60060735861,0,241.353384207334,1e-04
2,3,1,-10.3849233518252,-4.18114738334305,-2.86804016011028,-4.84212721306646,-5.70698790614532,0.77448061544818,-3.3503203781494,8.34047990056744e-05,0.0200628194163566,1.02933461532391,0.000102271911599005,0.020295672932517,5395633.31167966,0.0268946408070848,239.316491799946,0,239.913171278461,0,3880.38554219571,0,241.353384207334,1e-04
3,3,1,-9.08745511931163,-4.63951212642189,-0.984360022352336,-5.90896096365645,-3.16053551301911,3.32110079648777,-4.32420314479358,8.36203668545157e-05,0.0200664284351593,1.02893266561669,0.00010225782301113,0.0202977237207152,632944.595442904,0.0268958386815981,239.316620037311,0,239.912963701339,0,3880.38629497615,0,241.353384207334,1e-04
4,3,1,-11.5348554160145,-3.32005744796048,-1.44565551223496,-2.45876897081448,-3.40882571493483,2.34832543775943,-1.56999692234324,8.34270466240461e-05,0.0200666223631443,1.02929657492575,3052.74074158302,0.0268901383681314,520697.114951907,0.0268958862928989,239.316527990307,0,3880.38757345824,0,3880.38630238797,0,241.353384207334,1e-04
5,3,1,-9.17875291766434,-3.90628206557936,-2.31583819392577,-3.91795404106133,-3.30354135971103,3.90350945311155,-5.23433777093111,8.35974630850605e-05,0.0200585511515907,1.02897042629721,3033.48572444309,0.0268899342871177,552111.020676164,0.0268945805025727,239.316676682946,0,3880.38758475881,0,3880.38627221793,0,241.353384207334,1e-04
1,4,1,-9.72248590543168,-5.14010390859616,-3.68223372815114,-6.77485172958353,-5.02836066493538,1.1937197261502,-3.06502451677315,0.000111747721561864,0.0197557738498559,0.987173343153242,0.000102267923731644,0.0196535219692057,4340389.57822105,0.0263575997992513,264.21519928262,0,264.32918283752,0,3959.99026478719,0,266.570822064349,1e-04
2,4,1,-9.61977492827367,-3.76001784243385,-2.75737919302303,-4.16626692448593,-3.65379937718977,1.25028612246444,-2.69119385777015,0.000111809820031043,0.0197587340753079,0.9870993819012,385.217900304918,0.0263556181415163,61553.1275046998,0.0263603398615133,264.215220861271,0,3959.99885775615,0,3959.99934857158,0,266.570822064349,1e-04
3,4,1,-9.53691650259718,-4.32442632418427,-4.42014464048731,-4.25924583428623,-5.27689578142767,4.32004091005547,-3.4371241925046,0.00276396654294272,5.19770238465264e-07,0.359891496500266,3366.50523099168,0.026357039801553,61424.7461631065,0.026353250953739,2198.8107999436,0,3959.99239201094,0,3959.99906330514,0,266.570822064349,1e-04
4,4,1,-8.2390053796869,-4.45775632376871,-3.39553793424368,-6.63656119330444,-5.02119240466778,1.38676631849544,-2.87069899593776,0.000111621649314729,0.0197602076357282,0.987347341193682,0.000102241471729183,0.0196482044679129,61498.4818649556,0.026361395222809,264.215243390903,0,264.329180989173,0,3959.99921061163,0,266.570822064349,1e-04
5,4,1,-8.88641437350024,-3.35516369931861,-0.686972937758411,-4.68408005524039,-4.55248707171025,2.95204900632799,-3.9673353706733,0.000111637368556997,0.0197541201869668,0.987310941352813,31935.7483990871,0.0263595204138606,41610137.7924377,0.0263540481540757,264.21519309089,0,3959.991639378,0,3959.99035354451,0,266.570822064349,1e-04
1,5,1,-8.58902849669804,-4.52166978813827,-2.68376604995091,-5.38230321457564,-4.53266665434803,1.72616721698312,-2.64767575665332,0.000113525439317436,0.0204985303107948,0.982687597056383,0.000100635125903107,0.0203557437979258,562720.331341355,0.0270610329134554,248.823950901248,0,249.036572351523,0,3988.481729394,0,249.416509151843,1e-04
2,5,1,-9.49684347984785,-4.2681612982614,-1.38017471153383,-4.28247473522373,-4.83012401328196,2.13463954217759,-3.49994672762804,0.000113347132444047,0.0204966454118709,0.982909970657411,3215.05767503723,0.0270614797285175,638361.246548604,0.0270595420704472,248.823983636185,0,3988.48276801262,0,3988.48159665028,0,249.416509151843,1e-04
3,5,1,-8.95847882364388,-4.37218046024681,-2.68004394412183,-4.57583121299788,-3.92289272607105,1.70431785391785,-4.00870441292443,0.000113554895150495,0.0205016961447232,0.982631282240363,6045.56356460462,0.0270615773932644,507572.161800901,0.0270612279275131,248.823933868117,0,3988.48301521928,0,3988.48169314394,0,249.416509151843,1e-04
4,5,1,-8.8520382133244,-3.20102124177881,-2.9377977732194,-3.67947259995346,-4.1021697261406,2.09636258495095,-5.46568653002745,0.00011354572850606,0.0204980226082296,0.982653419775003,158.507797409655,0.0270619899691454,63942.7017097884,0.027066193333983,248.823928459506,0,3988.500206957,0,3988.4893569757,0,249.416509151843,1e-04
5,5,1,-8.79918806565368,-4.30354140627331,-2.33124474759857,-4.08300358360064,-5.82559755034149,-0.0634593428952019,-2.96951391893458,0.000113573234779299,0.0204974579565868,0.982600993271257,6225.44404714379,0.0270620194761764,0.120280829279521,0.0391025745150372,248.823942242588,0,3988.4830934967,0,1532.02639598573,0,249.416509151843,1e-04
1,6,1,-9.83338757462511,-2.82172848409446,-2.50501059433271,-1.7804279565175,-2.64001416753496,1.39660557671133,-3.01966086049282,0.000112426045493864,0.0208336288012186,0.983491526730211,560.004373731373,0.0273805041921785,65037.6198745268,0.0273888852316657,246.708975373002,0,3876.28992662793,0,3876.29187120353,0,248.210850266839,1e-04
2,6,1,-9.1064043050841,-5.54967345031897,-0.633423101351799,-2.77702420057204,-3.11402009345296,2.22363496942748,-3.08216533069472,0.000112427647710062,0.0208326969529117,0.983518821613097,3450.55886276484,0.0273822167470598,71439.2999917484,0.0273823361381387,246.708926981491,0,3876.28507087481,0,3876.2922186718,0,248.210850266839,1e-04
3,6,1,-9.22716425837783,-3.76624057241048,-3.59784408522548,-3.68364310541627,-4.40618207807888,0.721612063514929,-3.89288707189143,0.000112323328465698,0.0208317283417764,0.983658146819552,3438.78131863758,0.0273840116635483,548341.145056561,0.0273861201358024,246.708953310255,0,3876.28509127527,0,3876.28403252421,0,248.210850266839,1e-04
4,6,1,-9.56833278728954,-6.99775817125258,-0.281017126077465,-3.01484658744488,-4.6595029072947,3.01984452750748,-3.84240256000087,0.000112231378048366,0.0208323447982224,0.983761909467062,3365.13184442659,0.027378724788685,72819.0108922638,0.027380981465748,246.708942774259,0,3876.28524926558,0,3876.29203760866,0,248.210850266839,1e-04
5,6,1,-7.44812328004437,-2.35705409768931,-3.02172178480312,-4.51650177511568,-3.44786395068287,0.819732286085528,-2.34304645211599,0.000112043537357302,0.0208287971820812,0.984001006122657,643.04359424996,0.0273805908111084,64941.9577965321,0.0273874776363438,246.709036805271,0,3876.2895097154,0,3876.29187804975,0,248.210850266839,1e-04
1,7,1,-8.44288248922163,-3.6921961198073,-1.84891050147358,-4.26234983804505,-1.44933606464944,-0.251433697495947,-5.46744805553858,0.000102306267305787,0.0207068723258351,0.997664279241141,3458.19127507317,0.0272987830520204,0.12420204443269,0.0395575135582901,242.953527709224,0,3959.31435619536,0,1581.32960388756,0,244.194252025357,1e-04
2,7,1,-9.12598101744488,-2.78974453779401,-3.63024475504703,-3.79241499120822,-4.50358836138219,1.08249292839958,-3.97712151231535,0.000102341729775347,0.0207075857421225,0.997610595823253,644.786580063782,0.0273066313969051,24619.6544037628,0.0272975596768426,242.953558702827,0,3959.31887224809,0,3959.34106596581,0,244.194252025357,1e-04
3,7,1,-7.88374730803019,-5.45628936223091,-3.27486546434174,-3.07269555181141,-2.98660417105909,3.01660246100375,-4.29357448728568,0.000102179377198997,0.020697937689449,0.997845248619677,6530.55544642117,0.0273021036918638,62684.7930159779,0.0273031459973731,242.953539439439,0,3959.31469911491,0,3959.32140458443,0,244.194252025357,1e-04
4,7,1,-8.71854940216299,-2.61740998619583,-1.32237554963449,-6.86558979170726,-3.4944073263042,2.5089405284516,-6.35674900567459,0.000102316204271231,0.0207034979727044,0.997656370248812,0.000100659579231012,0.0206829904396504,601085.410411664,0.0273028187706482,242.953475008782,0,242.957346014189,0,3959.31314584311,0,244.194252025357,1e-04
5,7,1,-9.93538400533476,-4.83256455391713,-2.62526070840802,-3.5521349544744,-3.96484337274467,2.90906081999394,-3.61394144880852,0.000102089568015283,0.0207029421223042,0.997982037647164,3129.01376737151,0.0273038682961303,63908.2484547446,0.0273052552558818,242.953535838357,0,3959.31435367935,0,3959.32113702901,0,244.194252025357,1e-04
1,8,1,-10.2498288586255,-2.81018665287667,-1.55633068188537,-4.93078717900681,-2.98836132982363,1.04999594930989,-4.52750176586813,0.000141395092354111,0.0195908440014577,0.95168176308333,634.83610184158,0.0261102307035885,60629.0256476176,0.0261057144994261,259.628844811726,0,4004.6998958751,0,4004.70199984957,0,264.126058656911,1e-04
2,8,1,-11.0696778221855,-4.35685439038539,-1.60580770287823,-4.90757932579348,-3.80572678996384,2.52363118715523,-4.24497188922574,0.000141131612548763,0.0195837402413234,0.951950086739278,5989.91914083871,0.02610270134865,62126.4541697035,0.0261038386864261,259.628804118888,0,4004.69534507835,0,4004.7021299388,0,264.126058656911,1e-04
3,8,1,-10.7962764978278,-4.1447024457872,-2.06513725419761,-3.17439968537098,-3.99740708563386,1.51656452358289,-3.37078740568506,0.000394826787608538,0.0210223799302572,0.80539138594563,2730.22462326237,0.0261055531243979,60605.743492766,0.0261036548005152,276.832624906268,0,4004.69499463029,0,4004.70181753435,0,264.126058656911,1e-04
4,8,1,-9.91853275833112,-2.23229634652733,-1.08148010157423,-3.84076506619506,-3.6216095876394,2.10637344531177,-2.18434616417142,0.000140821411967445,0.0195882457606092,0.952261198310705,28770.5802269578,0.026106263284622,468257.859558243,0.0261009621067587,259.629026279482,0,4004.69411357012,0,4004.6941673752,0,264.126058656911,1e-04
5,8,1,-10.2490964612518,-4.07569985646254,-2.60639156590138,-6.01254253532466,-2.51110246164799,2.11814417819757,-3.59508604152478,0.000140711942130577,0.0195950780652861,0.952523623679835,0.000101107779486011,0.0192063888830517,58036.7737501586,0.026104117790493,259.632409840183,0,261.327150959187,0,4004.70192148489,0,264.126058656911,1e-04
1,9,1,-8.40564224919454,-5.11104401740743,-2.00692176722731,-4.6070417816651,-4.42823936224081,2.05424028283118,-3.39559544076381,0.0001021557361579,0.0193172540878493,0.995835602743126,667.048907009101,0.0263308493496424,68954.4201979299,0.0263350783984896,255.981476378949,0,4050.57373205733,0,4050.5759727954,0,257.43461983888,1e-04
2,9,1,-8.23433290665131,-4.26491982011805,-3.03721170958402,-5.23492735666361,-4.19321900993141,0.998421763560574,-3.66129385977487,0.000102020166405358,0.0193193390672232,0.996025031202109,0.00839850902211524,0.0266126708462797,61879.8328622104,0.0263354800111017,255.981418183705,0,4279.73274625523,0,4050.57580031915,0,257.43461983888,1e-04
3,9,1,-8.91629060212847,-5.75558256891805,-2.64028141422744,-3.41020159621056,-5.09508242817494,3.41093995542091,-3.42312538797115,0.00010215306619188,0.0193230728975135,0.995846472953336,3094.31382251785,0.0263356112597519,53125.7069828824,0.0263355516279724,255.981434840064,0,4050.5689554755,0,4050.57747397241,0,257.43461983888,1e-04
4,9,1,-10.1538742653095,-4.24854907269192,-2.70540578459929,-4.08122330994621,-2.29363661603194,1.98120036688825,-2.46778337747397,0.000101941979659042,0.0193245223685374,0.99615537001982,628.61353958377,0.0263316524825317,61419.5317504043,0.026331876677569,255.981508469814,0,4050.57356901293,0,4050.57561701385,0,257.43461983888,1e-04
5,9,1,-8.28891655355364,-1.29039747891036,-1.48089005390929,-4.17418165487826,-5.50422095406714,2.55030706207319,-1.69018612149319,0.000496114350763712,0.0263306256147729,6.35520279516171,748.263697067182,0.0263319487193585,58474.9624788944,0.0263304737838017,4050.57022348099,0,4050.57367365564,0,4050.57651769415,0,257.43461983888,1e-04
