"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
7,2,0,0.316667926795951,0.0191750984645488,0.24184522563184,0.035498611532753,0.0181867365917552,4.07780188203893,0.0184373634679267,332.358809381142,0,332.998912741185,0,332.131154346959,0,1
8,2,0,16.4067927583154,0.0180759668930898,0.183437392709551,0.035619690355338,0.0181878878976994,0.879557711833315,5.20366795174852,333.462855577035,0,332.99877367295,0,32051.0445192542,0,1
9,2,0,1.08682035669282,3.95201315937479,0.0750300420168749,0.0356664196822838,0.0181904057850961,0.707050363609591,2.12486847269593,32051.0445192542,0,332.998768391678,0,32051.0445192542,0,1
10,2,0,3.37455283671954,1.48769150313831,0.595280566688805,0.0361508255734187,0.018184946180545,0.242713554414637,2.42973929007539,32051.0445192542,0,332.998755131607,0,32051.0445192542,0,1
11,2,0,0.740110020598917,0.0195307646742254,0.0551762257073191,0.0357659521253424,0.0181860931380917,1.03481835594389,0.0195425852096349,327.088839913992,0,332.998775596286,0,327.65086362521,0,1
12,2,0,0.00235651436626143,0.0180540947587279,3.01873268743204,0.0100080267179549,0.0185342714667234,4.08438980126223,0.0184406059074274,333.681827270536,0,331.738519650622,0,332.131430493005,0,1
13,2,0,0.949272869399407,0.0183788808600951,0.258661550118381,0.036088603375067,0.0181844986141651,1.03514025597687,0.0195405621589366,332.439817994952,0,332.998771800502,0,327.650786545074,0,1
14,2,0,0.837432617283958,0.0195478176297412,0.0343685586440549,0.0354013499755293,0.0181835860610678,0.414145911775296,4.02758751289084,326.831731431271,0,332.999276544426,0,32051.0445192542,0,1
15,2,0,1.02828308647126,0.0195428319238273,0.00111462678528496,0.0360693092516469,0.0181884004837153,0.652515622568333,1.54805467591624,327.599665421478,0,332.998707259733,0,32051.0445192542,0,1
16,2,0,0.749870137003273,3.75923524299047,0.14070217045989,0.0357192580104099,0.0181907401316567,3.33559028123335,0.0185234237769799,32051.0445192542,0,332.998768651959,0,332.222904580842,0,1
17,2,0,0.213608806704918,0.0190205836630405,0.331173458886189,0.0371088584011315,0.0181872894970604,1.03601289507671,0.0195470901681009,332.260204352937,0,332.999524213235,0,327.650610112414,0,1
18,2,0,8.50758149261615,0.0180454250547597,1.96625763501464,0.0357948320577942,0.0181937266102922,4.19018364574131,0.0184209623619388,333.683392635981,0,332.998960662667,0,332.132318849946,0,1
19,2,0,1.46908346528394,4.26520493759184,0.967579700436046,0.0361853954945183,0.0181880629858961,4.17251459112021,0.0184211981096937,32051.0445192542,0,332.998731360204,0,332.132088913774,0,1
20,2,0,0.262714372437647,7.53349643061616,0.0898514921973394,0.0356617384676735,0.0181894624276715,1.03591802767716,0.0195433588183835,32051.0445192542,0,332.998752846663,0,327.650554237798,0,1
1,3,0,1.2884603251784,0.0181910354126438,1.34253604175218,0.0391531360557916,0.018306395151227,5.85301536827761,0.0184573195249941,342.627556811334,0,342.05220910284,0,341.848348541709,0,1
2,3,0,2.38589836441248,0.0181825973455607,1.84486702667851,0.0367699015823525,0.0183315925074062,0.138344568836387,1.47759459248096,342.632845340654,0,342.053288585501,0,31878.7970750922,0,1
3,3,0,3.78024869530791,0.0184570328905676,0.0657056599004091,0.0386529242741938,0.0183147038951235,0.29171990867789,1.82178359107324,341.707760669731,0,342.051419871187,0,31878.7970750922,0,1
4,3,0,0.0414359175371135,0.0183408347267684,0.950852693104297,0.0378330031931341,0.0183251034310953,5.77729155160317,0.0184575695537776,342.020713911385,0,342.051827079279,0,341.848342322361,0,1
5,3,0,0.358709245578067,1.64403454474152,0.0877257417193394,0.0382043496169964,0.0183216876423969,0.598429999608902,2.93985058683212,31878.7970750922,0,342.051521595051,0,31878.7970750922,0,1
6,3,0,8.16640917663572,0.0181998519796308,0.525730397956532,0.0626222984887937,11.8924697481841,0.994932166087235,0.0197344303644373,342.565700658137,0,31878.7970750922,0,331.357425954355,0,1
7,3,0,0.0110220204692005,0.018667928836317,0.985576687613643,0.0102832858406461,0.0186595797419751,0.754565380906246,1.6998169644264,342.073500289288,0,342.098524958702,0,31878.7970750922,0,1
8,3,0,0.0845683616517949,0.0189209634534448,0.540642777030821,0.0377198196318642,0.0183238590122714,0.497272021653059,2.56500802184078,341.514021653501,0,342.051743306775,0,31878.7970750922,0,1
9,3,0,0.736139246300794,2.34665585094318,0.720456334382064,0.0384240275571524,0.0183205269011674,5.80371906510218,0.018462293048479,31878.7970750922,0,342.051474509598,0,341.848395371715,0,1
10,3,0,5.9002477961088,0.0182747175990155,0.185176995071197,0.0379230623983271,0.018317826792033,0.155422738558489,1.55888142214319,342.123581699412,0,342.051481214354,0,31878.7970750922,0,1
