"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0.3,-1.27876563553774,-2.80401991791005,-0.738858507447785,-8.10913421585082,-3.1850683754551,0.320619472063717,-5.7686178119612,0.231023720455635,0.0351787867388234,2.80930252198086,0.000407269411191963,0.0353654690267816,76398.7985670284,0.0351880968745861,2108.86722609428,0,1064.71282971232,0,2108.87198432693,0,286.400392986047,0.0251188643150958
2,1,0.3,-4.29730702804691,-3.80294206387007,-2.61351814538877,-5.9292745425606,-2.78208916985745,-1.85713885222109,-4.65745067904438,0.0234334374339806,0.0504597723627091,0.312500069599757,0.000407340119732102,0.0353666902276327,0.173804243275753,0.0526214069288961,285.332149477592,0,1064.7128427715,0,640.494558695805,0,286.400392986047,0.0251188643150958
3,1,0.3,-3.442059740276,-4.03261976771555,-1.96168734789918,-5.90612389839891,-3.44222745444099,-2.4738677548477,-3.26306095489365,0.0234332762397739,0.0504651146100997,0.312479305346228,0.00040727852677351,0.0353685513809525,0.173803033139221,0.0526226475569237,285.332137027543,0,1064.71284246472,0,640.494558204335,0,286.400392986047,0.0251188643150958
4,1,0.3,-2.13968291324993,-4.33611636138203,-1.63790795660019,-6.57575897734341,-2.30941680769213,-3.68452218129422,-0.850654949323777,0.0234397776282763,0.0504654822482653,0.312444662983765,0.000407192202132268,0.0353619619124328,0.173792831848532,0.0526202475947922,285.332116402162,0,1064.71287751293,0,640.494585781262,0,286.400392986047,0.0251188643150958
5,1,0.3,-1.8893326655863,-2.26759939163909,-3.72928339191824,-6.13417026482385,-4.26327451108994,-2.47248205905921,-4.42198057646552,0.0234410158058674,0.0504606195700569,0.312428061006449,0.000407317728922269,0.0353690053134888,0.173802438589049,0.0526165888746107,285.332117622309,0,1064.71284639811,0,640.494581484036,0,286.400392986047,0.0251188643150958
1,2,0.3,-4.43354875643196,-2.81619858271245,-2.50766843980289,-6.52683898942587,-3.62434505180321,-2.10710567738398,-4.37724695769525,0.025181786495988,0.0498263309814103,0.299524158803726,0.000377610330283098,0.034514454630481,0.172988479426546,0.0520408816528669,279.397398293475,0,1128.09429888452,0,592.569124522375,0,279.420991963498,0.0251188643150958
2,2,0.3,-2.43592222617717,-3.57547808683371,-3.84244143127946,-6.86165571678391,-4.61932952168692,-1.983730170562,-2.39321480780458,0.0251534615771304,0.0498200192535455,0.299702202554078,0.000377602674741638,0.0345277303179548,0.173004399894664,0.0520427467250352,279.397305122265,0,1128.09430593379,0,592.569172383021,0,279.420991963498,0.0251188643150958
3,2,0.3,-2.48790594782631,-5.52286944823691,-1.84635948123453,-7.99791634625884,-4.13611789146931,-1.97397899051717,-2.12122918538256,0.0251230485133798,0.0498147535345877,0.299929743092897,0.000377604813968657,0.034523571359179,0.172976351383569,0.0520337610605173,279.397604830208,0,1128.09423462481,0,592.569102873509,0,279.420991963498,0.0251188643150958
4,2,0.3,-2.83053478895007,-4.34666536111171,-3.06828481676121,-6.05242013880144,-3.06544513775884,-3.26920451184002,-1.62437688584385,0.0251626395332493,0.0498094318777688,0.29964973183075,0.000377584236436921,0.0345226461062117,0.172982590889049,0.052043498014365,279.397317300331,0,1128.09423112477,0,592.569146663053,0,279.420991963498,0.0251188643150958
5,2,0.3,-3.66782217133457,-3.18056240316408,-2.98616800595183,-6.52027623910691,-3.13040088704501,-3.00282744067112,-2.64290602394357,0.0251633472040144,0.0498184110103017,0.299651406424256,0.000377564810671401,0.0345214387632685,0.173003431452425,0.052034612899788,279.397291839975,0,1128.09423059476,0,592.569123759195,0,279.420991963498,0.0251188643150958
1,3,0.3,-3.89699548218572,-3.29812929060017,-4.68887005961712,-7.04459392848317,-1.99776073032166,-2.74927247064696,-5.57782656947442,0.0259874003868714,0.0501932597788133,0.296430616555444,0.000408941724963714,0.0350289025926215,0.169784324391179,0.0525214681002955,264.370938676543,0,1152.99649389605,0,594.165591361575,0,264.905870334526,0.0251188643150958
2,3,0.3,-4.16855002916736,-0.931363296352286,-2.08346794843127,-5.92037477621407,-4.12197088217457,-3.00603040915747,-2.24280288864769,0.0260066215315731,0.0502033394328782,0.296312678360146,0.00040883551699903,0.0350267981007314,0.169756867463322,0.0525194146635109,264.37100386298,0,1152.99649076214,0,594.165597498316,0,264.905870334526,0.0251188643150958
3,3,0.3,-4.83119661726229,-2.07525128076738,-1.83277683367384,-6.5066536054903,-2.16537653545314,-3.47155323192394,-3.20705528983486,0.0259992032858021,0.0501927967368037,0.296373040065764,0.00040896159820008,0.0350263465241443,0.169784049504382,0.0525233098989711,264.370963401775,0,1152.99648466654,0,594.165597136816,0,264.905870334526,0.0251188643150958
4,3,0.3,-4.34162119541127,-3.57824607215508,-2.30676983198365,-7.26234563357539,-3.84137236614602,-0.830608738429638,-3.409318869615,0.0259962133061491,0.050190961825306,0.296372774967766,0.000408912739851315,0.0350279098194877,0.169779975761003,0.0525208021380483,264.37095645104,0,1152.9964799269,0,594.165581893682,0,264.905870334526,0.0251188643150958
5,3,0.3,-2.67630343448629,-2.7105905817305,-2.91780985654236,-7.32542143180853,-1.75954940285979,-0.750562618822629,-2.2819275610823,0.0259934345558268,0.0501975743030547,0.296400997191668,0.000408898112268841,0.035023892752804,0.169772495368019,0.0525242423010508,264.370942415343,0,1152.99646867812,0,594.16558878307,0,264.905870334526,0.0251188643150958
1,4,0.3,-3.76963193736592,-4.23619233637876,-1.07555835079211,-6.85988833259618,-2.46508315146787,-2.74151808423557,-2.8173472057906,0.023773108674301,0.0508396477247505,0.308712293965735,0.000360630745832748,0.0349435263383908,0.174718751429654,0.0535993828998463,283.873355941738,0,1102.24966718757,0,614.117732308018,0,284.944461082144,0.0251188643150958
2,4,0.3,-3.1490765270315,-2.07298736478841,-2.56472580352845,-5.96251378813826,-1.02446774760681,-2.48903353691914,-3.43004695790667,0.0237816127318535,0.0508542047847749,0.308650946204359,0.000360741454606236,0.0349517196796444,0.174722442472747,0.0535968176851144,283.873411953358,0,1102.24973327693,0,614.117722845142,0,284.944461082144,0.0251188643150958
3,4,0.3,-4.29348110492926,-3.70600425030951,-1.87910906601285,-8.64751633677318,-1.18299043065609,-1.61055571469193,-5.49292764082283,0.0237769502488542,0.0508409610495591,0.308696299870553,0.000360875157724483,0.0349408860509721,0.174731831843985,0.0535783730725617,283.873357248138,0,1102.24998753455,0,614.117816391406,0,284.944461082144,0.0251188643150958
4,4,0.3,-4.69332246695301,-3.68947843188425,0.0117366618354496,-6.71676812282428,-3.85667212774889,-2.32934183431595,-3.38276833371259,0.0056785665557922,0.0357807080458709,4.42102082622702,0.000360697073467077,0.0349468380149277,0.17471827650023,0.0535870406203794,2114.88655119626,0,1102.2496662811,0,614.117726264349,0,284.944461082144,0.0251188643150958
5,4,0.3,-2.4459650439252,-3.82020294276183,-1.81584777613853,-5.77041673941319,-2.02896733860063,-2.4664545963046,-2.93178139404011,0.0237913591747811,0.050844620973398,0.308589305896211,0.000360708885406757,0.0349395868107297,0.174712964668001,0.0535904347800503,283.873391200018,0,1102.24973989491,0,614.117716375981,0,284.944461082144,0.0251188643150958
1,5,0.3,-2.97031040960926,-2.63690731638374,-2.7543347490239,-7.22624047673182,-4.06975750043738,-3.66667999104676,-1.8147237375151,0.0237221553687586,0.049498083598162,0.308811366580452,0.000386111519832784,0.0345689745733217,0.171664999778308,0.0518347637380967,269.174262063506,0,1082.55057293057,0,616.027771180684,0,269.467201535235,0.0251188643150958
