"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
1,1,0,3.022665895637e-06,0.00786180001676821,0.00621237884051593,7.56208595281632e-11,0.00787139736366164,0.0223232774218539,0.0297810497445362,124.490612020975,0,124.490613081732,0,124.490373656391,0,0.1
