"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
10,4,1,0.417351699268756,0.0524722935483502,5.98614354358772e-06,1.20923189544917e-05,1.86532458781852e-07,0.417386991398295,0.0524636734274248,1273.10888197717,0,3181.84694790627,0,1273.11427323963,0,5e-04
11,4,1,0.0173842442004837,6.12395152612217e-10,0.0197000155984423,0.000500367152353066,0.0497659320323498,0.417219943244484,0.0524813218594895,2900.33977828533,0,245.666326700815,0,1273.11432351821,0,5e-04
12,4,1,0.0173725617037566,6.37608566127712e-07,0.0197843644560669,6431.84471807973,0.0435915927885285,0.41743920119244,0.0524675669453203,2900.338805619,0,1369.44886101719,0,1273.11426347972,0,5e-04
13,4,1,0.417414288093694,0.0524697998031088,5.46724523715144e-09,58277.6337033586,0.0435902085756737,0.417462261681169,0.0524799500167405,1273.11424536105,0,1369.44856541255,0,1273.11436347458,0,5e-04
14,4,1,0.0174034173905407,1.50925713451304e-06,0.019518707406931,0.000500565288121541,0.0497745222590133,0.417288055020749,0.0524897980175417,2900.33751910542,0,245.665939069071,0,1273.11443488047,0,5e-04
1,5,1,0.0168209893910125,1.23369299290018e-13,0.0233802494727948,1.20406630227022e-05,1.44023121496868e-08,0.467619313044145,0.0517077824118571,3251.39217828231,0,3518.74351027568,0,1233.31231079061,0,5e-04
2,5,1,0.0168303155162562,4.77325256437751e-19,0.0232971564445574,0.000512964331884877,0.0495455244810628,0.467849206859608,0.0517184616356282,3251.39217662187,0,222.867844837301,0,1233.31224733168,0,5e-04
3,5,1,0.602345701071733,0.0495695679674294,1.82770510837259e-05,1.2037617620953e-05,2.06120372581683e-08,0.467803928851364,0.0517122895357904,1232.75442872475,0,3518.74375412398,0,1233.31218913375,0,5e-04
4,5,1,0.000530956910314497,0.0496654190227978,0.994368256761354,1.20519610651137e-05,1.93191504548424e-08,0.467851579447396,0.0517035808408137,222.83329848008,0,3518.74374818952,0,1233.31217201214,0,5e-04
5,5,1,0.0168167303299431,1.15337278127598e-06,0.0234398145471774,1200.57095446228,0.0434938231504153,0.60216033514519,0.0495573714876329,3251.39035842797,0,1321.76020883044,0,1232.76301395651,0,5e-04
6,5,1,0.0167681846602014,7.15451151843943e-06,0.0239493406493565,1.20347685256705e-05,6.15194741713578e-09,0.602783805063855,0.0495381871793381,3251.38132207177,0,3518.74362867452,0,1232.76299622947,0,5e-04
7,5,1,0.602660795607055,0.0495576923020285,5.92425894731619e-12,1.20447951525644e-05,5.48629618438361e-10,0.602558530793131,0.0495532344705474,1232.76277368987,0,3518.74317425324,0,1232.76279068808,0,5e-04
8,5,1,0.468147342495516,0.051699613526827,6.71908016979087e-10,0.000512872783945106,0.0495388329733275,0.467935201142433,0.0517183351357141,1233.31218043106,0,222.867865332134,0,1233.31225728576,0,5e-04
