fittingattempt,dataset,K,betaNL,gammaNL,KNL,betaDD,gammaDD,betaFD,gammaFD,lik,conv,likDD,convDD,likFD,convFD,truebeta
9,7,0.9,0.001517143,0.04986607,0.948291479,501.5205137,0.039906749,0.751192917,0.04480429,235.1889353,0,994.2925405,0,1025.798055,0,0.001995262
10,7,0.9,0.751019533,0.044803523,2.08E-06,0.001163741,0.049330288,0.751054355,0.044795375,1025.796002,0,236.3717733,0,1025.798216,0,0.001995262
11,7,0.9,0.751252325,0.044808774,1.32E-06,0.001165064,0.049307164,0.7508551,0.044806207,1025.796797,0,236.3711501,0,1025.798148,0,0.001995262
12,7,0.9,0.020712825,1.25E-15,1.20E-08,0.001164304,0.049302612,0.751141632,0.044812482,3907.080472,0,236.3708203,0,1025.798025,0,0.001995262
13,7,0.9,0.750426271,0.044809416,0.000109423,57.54250278,0.039923486,0.750833197,0.044806234,1025.690951,0,994.3114293,0,1025.798176,0,0.001995262
14,7,0.9,0.751044068,0.044809539,1.30E-10,0.001164201,0.049301195,0.751418182,0.044800805,1025.798,0,236.3708674,0,1025.798359,0,0.001995262
1,8,0.9,0.737738,0.044441979,3.16E-18,89754.90021,0.039541922,0.737625303,0.044445208,988.5869088,0,981.9948742,0,988.5869182,0,0.001995262
2,8,0.9,0.73763382,0.044446278,1.89E-44,1091.137537,0.039550378,0.738121869,0.044450564,988.5869238,0,981.9962197,0,988.5875709,0,0.001995262
3,8,0.9,0.737747799,0.044444675,7.13E-10,1.13E-05,3.85E-09,0.737789978,0.044432045,988.5869207,0,4493.149916,0,988.5870342,0,0.001995262
4,8,0.9,0.001964975,0.049577543,0.898837264,0.001172994,0.048474921,0.737550203,0.044449369,233.1090629,0,238.5475295,0,988.5869955,0,0.001995262
5,8,0.9,0.737767346,0.044439602,0,0.001172693,0.048477968,0.737458842,0.044447407,988.5869248,0,238.5474871,0,988.5870567,0,0.001995262
6,8,0.9,0.737739603,0.044443012,2.19E-16,957.7726773,0.039514983,0.737574088,0.044440881,988.5869108,0,981.9968492,0,988.5869388,0,0.001995262
7,8,0.9,0.001971706,0.049586774,0.898219307,0.001172517,0.048489257,0.737669094,0.044457095,233.1091817,0,238.5475893,0,988.5871508,0,0.001995262
8,8,0.9,0.020855017,3.39E-10,2.43E-09,0.001172716,0.048471155,0.737749486,0.044435537,4025.838636,0,238.5475639,0,988.5869571,0,0.001995262
9,8,0.9,0.737783607,0.04444112,1.51E-09,9368.973923,0.03952599,0.737959841,0.044444361,988.5869268,0,981.9951606,0,988.5871279,0,0.001995262
10,8,0.9,0.737630541,0.04443899,3.53E-06,3924.913879,0.039545794,0.737615184,0.044434033,988.5835348,0,981.9949076,0,988.5869985,0,0.001995262
11,8,0.9,0.737432629,0.044440515,4.84E-05,0.001172708,0.048485741,0.73777997,0.044443101,988.5405,0,238.547482,0,988.5869287,0,0.001995262
12,8,0.9,0.020851456,2.94E-58,8.84E-09,21346.50841,0.039522646,0.737669178,0.044437899,4025.838662,0,981.9958219,0,988.5869235,0,0.001995262
13,8,0.9,0.737767708,0.044442751,3.27E-16,0.001172571,0.048476342,0.737564248,0.044449694,988.5869214,0,238.5475414,0,988.5869918,0,0.001995262
14,8,0.9,0.020855948,8.21E-29,2.13E-08,0.001172729,0.048478208,0.737681218,0.044451204,4025.838653,0,238.5474785,0,988.5869927,0,0.001995262
1,9,0.9,0.730861722,0.04535228,8.95E-181,1157.308884,0.040319512,0.730867215,0.045357069,985.0230244,0,980.0454255,0,985.023065,0,0.001995262
2,9,0.9,0.001734663,0.050354039,0.928238384,6137.570587,0.040319418,0.731350101,0.045343868,244.9696507,0,980.0449653,0,985.0236505,0,0.001995262
3,9,0.9,0.727328204,0.045349461,0.000719291,4133.32861,0.040335461,0.730840185,0.045353021,984.3383812,0,980.0447792,0,985.0230302,0,0.001995262
4,9,0.9,0.020528802,7.18E-09,3.81E-08,981.8608639,0.04032266,0.730886948,0.045344669,3848.589145,0,980.0458155,0,985.0230592,0,0.001995262
5,9,0.9,0.02053096,1.63E-40,6.21E-08,0.001199431,0.049593726,0.730869011,0.045353703,3848.589184,0,247.4426644,0,985.023031,0,0.001995262
6,9,0.9,0.73079878,0.045353304,1.05E-24,1025.76037,0.040330166,0.73091987,0.045346311,985.023044,0,980.045655,0,985.0230435,0,0.001995262
7,9,0.9,0.020526337,2.45E-21,1.41E-07,0.001199635,0.049596159,0.730691424,0.045360631,3848.589227,0,247.4426717,0,985.0232229,0,0.001995262
8,9,0.9,0.730916549,0.045347709,1.38E-12,283.6880599,0.040333395,0.730935028,0.045349965,985.0230327,0,980.0492517,0,985.0230298,0,0.001995262
9,9,0.9,0.73085186,0.045354165,0,0.001199874,0.049596313,0.730683047,0.045340251,985.0230352,0,247.4427785,0,985.0232764,0,0.001995262
10,9,0.9,0.001737336,0.050353146,0.927982758,50299.15888,0.040324598,0.730923822,0.04535689,244.9696498,0,980.0444396,0,985.0230729,0,0.001995262
11,9,0.9,0.730929409,0.045352061,1.05E-06,1124.644907,0.040342125,0.731107485,0.045334626,985.0220351,0,980.0460345,0,985.0233929,0,0.001995262
12,9,0.9,0.730929097,0.04535452,1.18E-34,0.001199581,0.049592127,0.730867813,0.045361954,985.0230471,0,247.4426653,0,985.023158,0,0.001995262
13,9,0.9,0.001734811,0.050344728,0.92824006,506.7087139,0.04033142,0.730944573,0.045339496,244.9696515,0,980.0462994,0,985.023157,0,0.001995262
14,9,0.9,0.020526397,2.93E-09,1.36E-07,0.001199792,0.04961262,0.730794145,0.045359608,3848.589217,0,247.4429689,0,985.0231387,0,0.001995262
1,10,0.9,0.02104996,4.96E-111,9.40E-08,1786.027478,0.039132845,0.739463547,0.043925716,4045.193654,0,975.0824543,0,984.2435817,0,0.001995262
2,10,0.9,0.021046364,8.81E-90,5.82E-07,0.001191394,0.047923165,0.739506598,0.043916728,4045.193918,0,250.1527568,0,984.2435146,0,0.001995262
3,10,0.9,0.737202839,0.043916412,0.000490194,0.001190863,0.047934586,0.739663714,0.043903541,983.7839367,0,250.1525377,0,984.2437528,0,0.001995262
4,10,0.9,0.739628183,0.043920026,0,0.001190785,0.047940128,0.739548415,0.043927256,984.2434977,0,250.1525689,0,984.2435797,0,0.001995262
5,10,0.9,0.001833324,0.048793152,0.915243654,4989.588325,0.039123016,0.739630184,0.043922949,247.0367093,0,975.0807363,0,984.2435206,0,0.001995262
6,10,0.9,0.021050666,1.71E-34,1.02E-07,0.001191377,0.047932806,0.73954364,0.043918235,4045.193664,0,250.152577,0,984.2434959,0,0.001995262
7,10,0.9,0.021050502,2.07E-12,4.04E-08,0.001190632,0.047955672,0.739330906,0.043924075,4045.193631,0,250.1529304,0,984.2436901,0,0.001995262
8,10,0.9,0.021048282,8.10E-30,2.02E-09,29.27079438,0.039115858,0.739713398,0.043917316,4045.193603,0,975.1201213,0,984.2435321,0,0.001995262
9,10,0.9,0.001831559,0.048792636,0.915458282,0.001190947,0.047941996,0.739614955,0.043914529,247.0367291,0,250.1525071,0,984.2435088,0,0.001995262
10,10,0.9,0.02104986,7.42E-22,9.23E-09,0.001191003,0.047951838,0.739508581,0.043920093,4045.19361,0,250.1526326,0,984.243509,0,0.001995262
11,10,0.9,0.02104961,3.07E-08,1.92E-07,0.001190975,0.047941237,0.73938976,0.043930842,4045.193631,0,250.152496,0,984.2437434,0,0.001995262
