"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0.8,-6.22258698277374,-2.6129476109443,-1.51189038066183,-4.44519378931568,-2.70951446559092,-0.25815194286406,-3.90861755845296,0.00418708996619815,0.100586993102038,0.79150393178205,16199.7926656586,0.0715953294791416,0.766159274705909,0.0885628432083499,155.234772528265,0,562.43223459247,0,627.414295739546,0,155.127346533534,0.00398107170553497
2,1,0.8,-4.85405384861596,-0.548514725050391,-2.67104432628115,-4.58687771435209,-2.46927200970341,-1.83724235882983,-1.49969177395709,0.00419418424546984,0.100617549302354,0.791197369818284,96427.6474505357,0.0716070273470117,0.766139845515346,0.0885631561526932,155.234822025594,0,562.432329410749,0,627.414298457836,0,155.127346533534,0.00398107170553497
3,1,0.8,-6.68194071408364,-1.50864114683163,-2.19200070553006,-4.81488294106765,-4.47954556153096,-0.746691063046455,-1.73979497697354,0.00893350340626689,1.44373521066497e-18,7.00267284944919e-08,0.00136911134398357,0.092904166972384,0.766195288946948,0.0885654020402678,2008.56843811968,0,168.447787915564,0,627.414290524027,0,155.127346533534,0.00398107170553497
4,1,0.8,-4.97520903939513,-1.32711585000526,-1.5987180085527,-4.97733222616847,-2.61694520223444,-0.207902023103088,-1.74384602425438,0.00418684130500003,0.100573231067798,0.791506536263416,0.00136923058778868,0.0929090603051844,0.766228154756104,0.0885649546688606,155.234786317176,0,168.447774765121,0,627.414294910258,0,155.127346533534,0.00398107170553497
5,1,0.8,-4.81895563525946,-3.4766343335622,-1.67411362401086,-4.38707832059948,-1.51040190260642,-1.0159760704264,-1.63024169471009,0.0089325429769283,1.68002904999313e-15,1.69593175186606e-06,1703.5509096435,0.0715884527719666,0.766131309602915,0.0885700869479079,2008.56854302345,0,562.432461061062,0,627.414293931149,0,155.127346533534,0.00398107170553497
6,1,0.8,-4.89630777073955,-2.26004945244168,-3.49313629622482,-5.6485450379081,-2.10192270907458,-0.594467278104275,-0.561229956522867,0.766135614651308,0.0885749116205665,6.27047897967047e-20,0.00136919174960903,0.092912012297246,1087894.39417301,0.0715907061582276,627.41429678706,0,168.447777131326,0,562.432103607471,0,155.127346533534,0.00398107170553497
7,1,0.8,-5.78833531449462,-1.84633768295476,-3.86099886643588,-3.32376233113646,-1.54937918162914,-1.32220362592489,-1.45576224765352,0.765879185370536,0.0885736714390613,7.7925235694256e-05,57682.1511934911,0.0715856392124751,0.7662228512139,0.0885713817468078,627.354177964072,0,562.432299682978,0,627.414293315403,0,155.127346533534,0.00398107170553497
8,1,0.8,-5.68162139097306,-2.76965330506441,-2.63662865550049,-4.2996933534607,-3.04270058687833,-0.839381508063525,-1.89868721053992,0.00896190119367649,3.58208268280338e-05,5.94360628196402e-05,798.101296020201,0.071562992338306,0.766187187911021,0.0885717074502341,2008.5670783425,0,562.433355319496,0,627.414289414934,0,155.127346533534,0.00398107170553497
9,1,0.8,-6.48396972964845,-3.58820299025039,-3.00722777994905,-6.14549132353598,-2.18363336520671,-0.584124703425914,-2.5217682946112,0.76621750774163,0.0885578134846712,4.88055418016728e-28,0.00136934248178643,0.0929157517152654,0.766178195884389,0.0885746816871152,627.414308028562,0,168.447778400783,0,627.414292736243,0,155.127346533534,0.00398107170553497
10,1,0.8,-4.12912514195592,-2.44211541312531,-2.35334118211088,-2.93233595728557,-1.55227444799683,-0.949368137866259,-2.52937156970059,0.00419170320339924,0.100600770887617,0.791289895268896,16973.5224196453,0.0715729864372203,0.766169705143917,0.0885653208029795,155.234777131197,0,562.432198475635,0,627.41429091049,0,155.127346533534,0.00398107170553497
11,1,0.8,-5.37544079101447,-2.52361174015403,-2.36124495558451,-2.22220008504338,-1.9901676774929,-0.134300443809479,-2.8398354039594,0.00893953194273775,1.15872123727924e-10,8.63899735152232e-07,17089.5999597106,0.0715771779519423,0.766197520079082,0.0885740800893377,2008.56856853105,0,562.43229426911,0,627.414292794311,0,155.127346533534,0.00398107170553497
12,1,0.8,-4.93843873000952,-1.78902828550833,-4.13337897277821,-6.65273846234887,-2.37721546875837,-0.505932514555752,-2.26345097168228,0.00417033595456955,0.100554850317334,0.792301488722644,0.00136922335235318,0.0929080892258232,0.76625321336692,0.0885764640696795,155.235318246266,0,168.447775470424,0,627.414310006787,0,155.127346533534,0.00398107170553497
