"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0,-1.01263365550176,-2.39827629995302,-2.39027875377773,-4.49235308970852,-3.77443392066761,2.10583389975494,-1.68429791475632,0.468649571601344,0.103501902230508,0.00490100507125868,8996.04172867175,0.0720698609728812,160215.67206533,0.0720738732703108,138.484956387205,0,492.63894003386,0,492.639640035842,0,140.163611458661,0.5
2,1,0,-0.306872590468153,-3.43545007295142,-2.67451647518523,-6.16077185028844,-3.17083137844682,1.5304562717484,-3.01323112329741,0.468690874292224,0.103500150859215,0.0049040640854558,0.00392277568996237,0.0800614516310983,1747100.8016227,0.0720646738364085,138.484969504909,0,486.996092326358,0,492.638760517161,0,140.163611458661,0.5
3,1,0,-0.112377591005042,-1.14904233969999,-1.26422652124735,-4.45117859374927,-2.5014086415897,1.72184324059453,-2.40398374478146,0.774829471715391,0.0720618161829376,2.76363746024359,1675.32267581448,0.0720653157063585,1754188.26864739,0.0720641727258211,492.639218776476,0,492.639444583876,0,492.638760812175,0,140.163611458661,0.5
4,1,0,-1.03067183198977,-3.39005900458329,-2.71432981393342,-6.20606162407502,-2.89683007464268,0.0442129011416202,0.137780386519152,0.468530117306814,0.103511895054829,0.00493921293266212,0.00392256968461914,0.0800573524337589,0.483544054101925,0.103501091206962,138.484959508038,0,486.99608808482,0,138.519757131973,0,140.163611458661,0.5
5,1,0,-0.363751532844053,-3.9187948333698,-3.77214474835988,-7.11785763555803,-4.52724814757852,-0.657364176643899,-2.6892174117216,0.460621896053052,0.103526073080088,0.00761253984825332,0.0039235380177328,0.0800463122097417,0.483476189981332,0.103516343005429,138.49543381156,0,486.996118300339,0,138.519731232933,0,140.163611458661,0.5
1,2,0,0.447411824901141,-1.8185623365812,-1.42915429690967,-4.24161649843879,-3.14466295336969,2.23929843404479,-0.861657576305056,4.19538715421149,0.0719769568086698,2.42533364224255,952.560402108928,0.0719790376978749,155562.275825482,0.0719874940581124,456.318215497177,0,456.318453601771,0,456.318738257522,0,146.108123715815,0.5
2,2,0,-1.45906292596073,-2.06818867296345,-2.15716109491279,-4.39411924224594,-3.2361304455088,0.0669815640868512,-2.49562339561236,0.495441806769905,0.102087688334136,6.54559256579198e-09,1659.9113797247,0.0719762108945015,0.495494044933668,0.102091799787387,145.941799880297,0,456.318456023608,0,145.941807145417,0,146.108123715815,0.5
3,2,0,-2.11004826158506,-1.88263356752994,-2.68321060566802,-5.73162850782201,-2.78320000303228,1.57389976874555,-3.60538585678651,0.495457888354854,0.102089995562455,3.93975728483682e-07,0.00419348357945998,0.0800915080507135,163736.320765111,0.0719748440367821,145.941814398692,0,457.932619600449,0,456.318663039649,0,146.108123715815,0.5
4,2,0,-1.78209502089165,-3.19314612535003,-2.11455125633765,-5.70818943545961,-1.08708936113118,-0.587645170200033,-1.08349241981654,0.495428059483091,0.102085430053051,1.45280179245213e-07,0.00419404755424385,0.0801004049030823,0.495490258295362,0.102058509463473,145.941808426244,0,457.932656510078,0,145.941839250689,0,146.108123715815,0.5
5,2,0,-1.08465794420667,-0.247984658966233,-1.79224177618764,-5.38438085655939,-2.02233240652235,2.309909092642,-3.52282557558054,0.495452230507015,0.10209137929217,9.62503644657084e-07,0.0041934869740997,0.0800908389092162,1754636.00212217,0.0719742495343034,145.94183903509,0,457.932619128727,0,456.317816927066,0,146.108123715815,0.5
