"fittingattempt","dataset","K","initbetaNL","initgammaNL","initKNL","initbetaDD","initgammaDD","initbetaFD","initgammaFD","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","NLLtrue","truebeta"
1,1,0.9,-5.16528536596601,-3.42422561214773,-2.70264923985892,-6.67583907651952,-3.87985430838284,0.497167505763283,-4.44254810852185,0.00110403886078799,0.020214643104451,0.886030862645424,0.000587422342230248,0.0194873720161189,459686.216649073,0.0190345201172719,321.23677871556,0,354.967993113327,0,2107.73397358086,0,323.292107312132,0.00099763115748444
2,1,0.9,-6.12104503658333,-4.09315045616784,-2.39681543387537,-5.81751480559002,-3.92568173594413,1.77512066408917,-2.93264767278199,0.00110439778003603,0.0202153584043812,0.885971186932128,0.000587471564484228,0.0194864602352545,45361.7626834997,0.0190349976834387,321.23678462205,0,354.967987929885,0,2107.74055809843,0,323.292107312132,0.00099763115748444
3,1,0.9,-7.48314198375989,-3.97855936907545,-1.42439462712379,-6.6113798806396,-2.65957604921819,0.84074167394151,-1.67639518851521,0.00110448234878431,0.0202197447551305,0.885964701718656,0.000587537784004783,0.0194861529540867,466470.63346731,0.0190332744798192,321.236775492773,0,354.968043937244,0,2107.73399706278,0,323.292107312132,0.00099763115748444
4,1,0.9,-7.17413194815976,-3.75732893080535,-2.00573946946615,-6.11406085842029,-3.02349621582218,1.34756717019037,-2.30725087761906,0.00110455550395356,0.0202148449017844,0.885937173194302,0.000587432335667342,0.019486325348857,44859.3741513131,0.0190349286261676,321.236827040112,0,354.967993093136,0,2107.74062318642,0,323.292107312132,0.00099763115748444
5,1,0.9,-5.81867729730936,-5.43488439452353,-2.72603846177346,-4.4268691006249,-4.44328197095184,1.80927876353713,-4.48647826993668,0.0351918796393952,5.5138551263921e-06,0.000286917651554115,492.48693286095,0.0190350655416227,451915.714493708,0.0190354922604451,6019.13555570009,0,2107.73899964965,0,2107.73398774402,0,323.292107312132,0.00099763115748444
6,1,0.9,-7.6624767226449,-2.47146447481522,-2.90196897801443,-4.33368343498987,-4.26138006194187,1.26783248001214,-3.9194211368872,0.37827636882931,0.0212182487137676,0.000403037985469248,491.978884623151,0.0190345231106171,2929177.90566134,0.0190344752042019,1644.7212328608,0,2107.73900000805,0,2107.73330119122,0,323.292107312132,0.00099763115748444
7,1,0.9,-6.43758059045037,-3.28433465937933,-2.50269094867856,-5.42690769932706,-5.58770845634854,3.57055385676069,-4.10937392697806,0.379356966795232,0.021206769283674,0.000109309612019061,0.000587473139018063,0.0194828720410545,2706543.88841503,0.0190340719261988,1645.14334637183,0,354.968117605212,0,2107.73329917755,0,323.292107312132,0.00099763115748444
1,2,0.9,-8.30424248725302,-4.97371569929215,-3.82698045997177,-4.95958491315335,-3.68586527701962,2.95348138186308,-3.4396393127151,0.398921205909787,0.0207807151275544,4.44171685809549e-05,0.000581999835762484,0.019232647425158,44700.8526009833,0.018731347149785,1685.86343152831,0,331.397413382434,0,2058.59117274105,0,309.702556617938,0.00099763115748444
2,2,0.9,-6.79226919929971,-3.63631653381981,-2.71364099553036,-5.46724256642815,-4.17052878840516,2.69622764007204,-3.91776528611395,0.000979203668323827,0.0198286640874234,0.906140383751233,0.000581963146774891,0.0192352130933575,455231.128105888,0.0187304566051221,308.659764589248,0,331.397377168999,0,2058.58464892599,0,309.702556617938,0.00099763115748444
3,2,0.9,-6.42422513182885,-4.41557486098474,-2.02302161084811,-5.77536089720415,-3.05894535779214,1.0925332526554,-4.68636999075907,0.00098020395851332,0.0198298590860357,0.905942591185265,0.000581963083925481,0.0192339167931777,485745.14729303,0.018729393614711,308.65967200028,0,331.397388513921,0,2058.58470122586,0,309.702556617938,0.00099763115748444
4,2,0.9,-6.16208033193595,-3.13011738984274,-4.52671055445768,-5.28342921262596,-2.21565773871874,2.16302936626388,-2.98471766816977,0.398809144668234,0.0207773272990348,2.41358236804145e-06,0.000581900116871513,0.019237456497775,457509.309051928,0.0187313191251561,1685.92199988683,0,331.397494857966,0,2058.58466461913,0,309.702556617938,0.00099763115748444
