"fittingattempt","dataset","K","betaNL","gammaNL","KNL","betaDD","gammaDD","betaFD","gammaFD","lik","conv","likDD","convDD","likFD","convFD","truebeta"
8,6,0.7,0.0199051870498485,1.06716747988477e-23,2.52671136433517e-08,0.00178527191846017,0.0469383258449974,0.744929712512555,0.0460323903440022,4513.1392940862,0,295.889987944404,0,662.389420516823,0,0.00794328234724282
9,6,0.7,0.744981780891565,0.046026511789099,1.72513503306744e-08,0.00178462318317645,0.046933126546173,0.744872597742352,0.0460305752382356,662.389395995358,0,295.889890510785,0,662.389424147841,0,0.00794328234724282
10,6,0.7,0.744910087085694,0.0460294244290226,2.7364376439774e-05,0.0017846931031032,0.0469221234296905,0.744990044776592,0.0460344499483225,662.362063963494,0,295.890058889746,0,662.389447987585,0,0.00794328234724282
11,6,0.7,0.00969264972106678,0.0489137099983275,0.670001478937634,0.00178493191997045,0.0469373543731703,0.744979405067619,0.04602384476861,241.584507622353,0,295.889900054639,0,662.389430333251,0,0.00794328234724282
12,6,0.7,0.744979645799448,0.0460284984304705,5.18459686622685e-21,0.00178463105629361,0.0469223256638305,0.744987201704774,0.0460390821900528,662.389409199766,0,295.890057103614,0,662.389524530998,0,0.00794328234724282
13,6,0.7,0.00967503878193798,0.0489059081417329,0.670320483133123,0.00178502609409292,0.0469431171052563,0.744973047890418,0.0460319518697153,241.584562471983,0,295.889961436161,0,662.389420153254,0,0.00794328234724282
14,6,0.7,0.743595749366701,0.0460351422248029,0.000283565223514303,0.00178445731739658,0.0469401938300138,0.745071193308276,0.0460213536399962,662.105979955149,0,295.88990212033,0,662.389487099003,0,0.00794328234724282
1,7,0.7,0.02001736378196,9.53333545349283e-35,7.30292705891028e-08,0.0016765248192279,0.0472253141199928,0.735684824042337,0.0458977670529738,4428.97824487284,0,299.310837261128,0,701.946050151108,0,0.00794328234724282
2,7,0.7,0.735494132428647,0.0459051616447109,1.01714281265559e-40,0.00167678002887035,0.0472289508388684,0.735685772687512,0.0459090963145198,701.946070910961,0,299.310828194537,0,701.946035549701,0,0.00794328234724282
3,7,0.7,0.735637396675081,0.0459113910946656,1.15844459923921e-10,0.00167632314580426,0.0472347427228815,0.735684600651127,0.045903457641575,701.946055121408,0,299.310866808303,0,701.946010203548,0,0.00794328234724282
4,7,0.7,0.00721509141149341,0.0489655070127519,0.717970690901518,0.00167652788931592,0.0472251099367962,0.735703578664624,0.0458959901911337,254.802439799641,0,299.310838589844,0,701.946078532022,0,0.00794328234724282
5,7,0.7,0.00721193611655312,0.0489603508154704,0.718012033990193,0.00167618825837878,0.0472296265888338,0.735628082386288,0.0459019371471562,254.802423268205,0,299.31088260189,0,701.946013797839,0,0.00794328234724282
6,7,0.7,0.00720069472431496,0.0489576216975687,0.718327921310774,0.00167698598339314,0.0472293584223111,0.735583155535064,0.0459037558079402,254.802457167458,0,299.310867917611,0,701.946018694388,0,0.00794328234724282
