fittingattempt,dataset,K,betaNL,gammaNL,KNL,betaDD,gammaDD,betaFD,gammaFD,lik,conv,likDD,convDD,likFD,convFD,truebeta
1,1,1,0.741026388,0.097111797,1.53E-06,0.000982148,0.099353314,0.741117882,0.097129776,672.5610538,0,144.8548663,0,672.5621542,0,0.001
2,1,1,0.74105647,0.09710988,3.02E-09,0.000982042,0.099390958,0.741047473,0.097088667,672.5620756,0,144.8547905,0,672.5621171,0,0.001
3,1,1,0.001141957,0.10055476,0.973562859,2.23E-31,7.49E-22,0.741176903,0.097071488,144.5494423,0,1810.318804,0,672.5622578,0,0.001
4,1,1,0.007183919,3.86E-19,2.50E-08,8121.137918,0.077984395,0.74091613,0.097139748,1779.791145,0,613.0843366,0,672.5621828,0,0.001
5,1,1,0.74100799,0.097118007,2.77E-15,0.000982118,0.099359218,0.740828016,0.097120963,672.5620817,0,144.854819,0,672.5621565,0,0.001
6,1,1,0.007179156,6.13E-10,4.04E-06,3.51E-06,2.40E-08,0.74128304,0.097086451,1779.79121,0,1801.899383,0,672.5622661,0,0.001
7,1,1,0.740743951,0.097111835,5.38E-05,3937.472205,0.077946799,0.741347098,0.097012277,672.5260363,0,613.0844241,0,672.5631873,0,0.001
8,1,1,0.00718483,4.80E-15,8.23E-07,2406.389092,0.077940719,0.741165383,0.097098429,1779.791162,0,613.0850037,0,672.5621306,0,0.001
9,1,1,0.007181085,2.99E-06,9.20E-06,3.53E-06,7.69E-08,0.741097002,0.097141585,1779.791012,0,1801.899695,0,672.5622155,0,0.001
10,1,1,0.740945213,0.097115453,1.26E-42,1.20E-30,2.34E-17,0.741287633,0.097110693,672.5620862,0,1810.318804,0,672.5622468,0,0.001
11,1,1,0.741020463,0.097115888,2.49E-15,3.52E-06,2.81E-08,0.741448387,0.097090432,672.5620786,0,1801.899339,0,672.5625042,0,0.001
12,1,1,0.001142976,0.100557749,0.973379481,1.13E-24,1.45E-20,0.740709079,0.09707579,144.5494612,0,1810.318804,0,672.5624471,0,0.001
13,1,1,0.007181716,2.31E-15,1.71E-07,0.000981725,0.099349779,0.741344551,0.097144593,1779.791144,0,144.8547876,0,672.5625116,0,0.001
14,1,1,0.740694294,0.09710034,5.75E-05,3.50E-06,8.47E-08,0.741131485,0.097121996,672.5235613,0,1801.899958,0,672.56213,0,0.001
15,1,1,0.689578754,0.097172143,0.010946294,10335.07078,0.077991383,0.741081723,0.097070685,665.4041646,0,613.0843873,0,672.5622299,0,0.001
16,1,1,0.740995043,0.0971007,4.66E-11,69186.4949,0.077951635,0.741002098,0.097078808,672.5620819,0,613.0843736,0,672.5621729,0,0.001
17,1,1,0.740958661,0.097098786,6.86E-06,2123.452711,0.077945699,0.741193295,0.097076704,672.5574944,0,613.0848569,0,672.562233,0,0.001
18,1,1,0.001143371,0.100564683,0.973350007,1015.827325,0.078000999,0.740848557,0.097083625,144.5494525,0,613.0855184,0,672.5622226,0,0.001
19,1,1,0.007180835,5.88E-10,1.39E-07,3825.093531,0.077897865,0.740836603,0.097078332,1779.791143,0,613.0857065,0,672.5622693,0,0.001
20,1,1,0.740998593,0.097115616,1.60E-08,3.56E-06,4.04E-07,0.741343878,0.097110718,672.5620672,0,1801.902264,0,672.5623246,0,0.001
1,2,1,0.000831643,0.099182982,1.035680581,0.00101696,0.10075578,0.751028294,0.105403871,138.5860509,0,138.9870309,0,600.9592908,0,0.001
2,2,1,0.006541162,3.62E-17,2.86E-07,24918.13343,0.080587826,0.751387573,0.105442562,1907.662688,0,571.2108008,0,600.9595247,0,0.001
3,2,1,0.006539992,2.93E-32,1.93E-07,5135.266697,0.080542852,0.750899309,0.105430562,1907.662687,0,571.2118577,0,600.9593668,0,0.001
4,2,1,0.751040287,0.105409901,2.15E-07,1.70E-24,2.17E-19,0.750978792,0.10536713,600.9591418,0,1931.847527,0,600.9595116,0,0.001
5,2,1,0.000832824,0.099196431,1.035428464,3.62E-06,1.94E-09,0.75106676,0.105447089,138.5860563,0,1922.820876,0,600.9593402,0,0.001
6,2,1,0.006541701,1.19E-07,1.42E-06,3.65E-06,1.46E-06,0.75084153,0.105493234,1907.662684,0,1922.826829,0,600.959826,0,0.001
7,2,1,0.000831651,0.099191919,1.035679539,2197.866499,0.080547391,0.750910916,0.105474959,138.5860495,0,571.2120178,0,600.9595874,0,0.001
8,2,1,0.751127535,0.105403394,6.29E-63,3.64E-06,1.25E-06,0.751304605,0.105466613,600.9592735,0,1922.825773,0,600.9595953,0,0.001
9,2,1,0.006540144,2.54E-07,6.85E-07,0.001016296,0.100697141,0.751115848,0.105382597,1907.66267,0,138.9871326,0,600.9593479,0,0.001
10,2,1,0.751095035,0.105423767,8.94E-12,0.001016665,0.100763157,0.751169124,0.105464097,600.9592671,0,138.9869899,0,600.9594697,0,0.001
11,2,1,0.00653976,4.73E-21,3.77E-07,21348.82589,0.080583781,0.751406586,0.105398936,1907.662688,0,571.2107677,0,600.9594655,0,0.001
12,2,1,0.006536988,3.99E-18,3.04E-06,3.60E-06,1.96E-07,0.750957299,0.105402331,1907.662709,0,1922.821818,0,600.9593351,0,0.001
13,2,1,0.006539988,1.76E-13,1.19E-06,0.001016621,0.100644494,0.750766867,0.105386856,1907.662692,0,138.9878634,0,600.9596293,0,0.001
14,2,1,0.751103381,0.105405396,5.25E-21,4277.174923,0.080634907,0.750872705,0.105424683,600.9592702,0,571.2110356,0,600.959386,0,0.001
15,2,1,0.750821583,0.105411691,5.87E-05,3.60E-06,1.52E-08,0.750963835,0.105435053,600.9226173,0,1922.821109,0,600.9593288,0,0.001
16,2,1,0.006542516,2.71E-08,6.55E-06,322733.7249,0.080599791,0.751217427,0.105432446,1907.662719,0,571.2107605,0,600.9593183,0,0.001
17,2,1,0.006544037,2.85E-09,2.05E-07,927.7756132,0.080615602,0.750975766,0.105452877,1907.662696,0,571.2119827,0,600.9593941,0,0.001
18,2,1,0.751051656,0.105406684,1.09E-06,1.74E-25,1.60E-19,0.751186581,0.105462876,600.9585938,0,1931.847527,0,600.9594687,0,0.001
19,2,1,0.006542201,1.12E-19,1.13E-07,0.001016899,0.100742398,0.75155433,0.105346223,1907.662689,0,138.986989,0,600.9599775,0,0.001
20,2,1,0.751027784,0.105419529,9.10E-11,5422.454439,0.080613423,0.75116613,0.105389821,600.9592765,0,571.2109581,0,600.9593165,0,0.001
1,3,1,0.734340939,0.099533731,1.11E-06,21754.61689,0.078910169,0.734548214,0.099569734,640.2637954,0,595.5619759,0,640.2646883,0,0.001
2,3,1,0.006889556,1.88E-36,5.59E-07,12562.39582,0.078884605,0.734524778,0.099519995,1790.490608,0,595.5622555,0,640.264625,0,0.001
3,3,1,0.734403468,0.099535236,1.18E-11,5.25E-25,4.03E-22,0.73428606,0.099554286,640.2645338,0,1817.965345,0,640.2645419,0,0.001
4,3,1,0.734396308,0.099550498,2.52E-08,0.000995837,0.099714924,0.734628989,0.099540529,640.2645138,0,137.5822161,0,640.2646848,0,0.001
5,3,1,0.00688528,3.97E-53,1.78E-06,3.66E-06,1.93E-08,0.735333981,0.099579393,1790.490607,0,1808.732589,0,640.2669637,0,0.001
6,3,1,0.001156364,0.100891204,0.973438629,0.000995915,0.09976151,0.734095725,0.099553099,137.3262118,0,137.582174,0,640.2646807,0,0.001
7,3,1,0.734435914,0.099530374,8.61E-07,3.64E-06,7.94E-08,0.734416471,0.099593597,640.263977,0,1808.733033,0,640.2647794,0,0.001
8,3,1,0.734371557,0.09953775,1.46E-21,0.000996241,0.099764738,0.734436139,0.099556594,640.2645275,0,137.5821575,0,640.2645548,0,0.001
9,3,1,0.734378582,0.099538396,6.61E-24,7104.223864,0.078924256,0.734343136,0.099516013,640.264527,0,595.5627342,0,640.2646055,0,0.001
10,3,1,0.727697911,0.099495806,0.001427392,0.000995959,0.099765354,0.734294594,0.099543885,639.3150891,0,137.582176,0,640.2645333,0,0.001
11,3,1,0.734358469,0.099553754,2.59E-07,3.64E-06,2.89E-08,0.734630023,0.099537358,640.2643584,0,1808.73281,0,640.2646856,0,0.001
12,3,1,0.734258924,0.099541789,9.34E-06,1.07E-27,1.81E-21,0.734527181,0.099537781,640.2583011,0,1817.965345,0,640.2645859,0,0.001
13,3,1,0.73442674,0.099540278,0,31000.89108,0.078869319,0.73457196,0.099549123,640.2645336,0,595.5621494,0,640.2646322,0,0.001
14,3,1,0.734428762,0.099541837,4.06E-09,1.22E-28,3.11E-22,0.734137101,0.09953623,640.2645309,0,1817.965345,0,640.2646529,0,0.001
15,3,1,0.734508409,0.099521166,1.45E-08,149884.5463,0.078891164,0.734163302,0.099544774,640.2646008,0,595.5622837,0,640.2646122,0,0.001
16,3,1,0.734406827,0.099542478,3.26E-09,0.000996263,0.099735465,0.734168165,0.09952874,640.2645258,0,137.5821673,0,640.2646464,0,0.001
17,3,1,0.734429457,0.099539307,3.04E-130,3.65E-06,3.16E-09,0.734172036,0.099524685,640.2645349,0,1808.732509,0,640.2646604,0,0.001
18,3,1,0.731860577,0.09954091,0.000528888,2.67E-26,3.21E-20,0.734727825,0.099515839,639.9119613,0,1817.965345,0,640.2648561,0,0.001
19,3,1,0.733941955,0.099545816,7.69E-05,0.000995799,0.099731078,0.734439259,0.099506444,640.2132029,0,137.5821763,0,640.2646652,0,0.001
20,3,1,0.006889187,4.57E-11,1.27E-06,19488.92728,0.078907501,0.734317487,0.099582351,1790.490612,0,595.5622498,0,640.2646604,0,0.001
1,4,1,0.00815214,2.43E-09,1.49E-05,3.86E-06,3.50E-08,0.718523343,0.094315293,1830.599693,0,1861.977468,0,679.8372384,0,0.001
2,4,1,0.718813815,0.094314,1.31E-34,12504.00667,0.075566447,0.71845082,0.094329311,679.8372323,0,642.5473058,0,679.8373006,0,0.001
3,4,1,0.008142502,3.27E-33,1.26E-07,3.89E-06,1.78E-08,0.7185167,0.094299864,1830.599174,0,1861.977769,0,679.8372897,0,0.001
4,4,1,0.000835579,0.096593875,1.026603112,0.000969116,0.097587062,0.718484207,0.094323903,147.0454422,0,147.2311295,0,679.8372652,0,0.001
5,4,1,0.718963379,0.094296088,3.50E-12,45955.0809,0.075541733,0.718617321,0.094302125,679.8373988,0,642.5470875,0,679.8372229,0,0.001
6,4,1,0.718708709,0.094312433,1.26E-13,1.64E-31,5.61E-22,0.010757416,0.002544244,679.8371913,0,1872.613775,0,1830.242674,0,0.001
7,4,1,0.008140856,1.81E-10,2.01E-07,28457.72028,0.075561381,0.718662853,0.094356784,1830.599169,0,642.5471053,0,679.8373709,0,0.001
8,4,1,0.008141305,4.35E-11,1.12E-06,0.000969216,0.097594516,0.718641139,0.094290972,1830.599194,0,147.2311602,0,679.8372709,0,0.001
9,4,1,0.008139979,4.09E-08,3.27E-07,20151.20809,0.075544887,0.718351925,0.094336818,1830.599165,0,642.5471942,0,679.8374309,0,0.001
10,4,1,0.008139968,6.96E-24,3.11E-08,0.000968706,0.097601404,0.71898231,0.094321296,1830.599163,0,147.2312473,0,679.8374198,0,0.001
11,4,1,0.718675282,0.094325286,1.04E-09,3.87E-06,5.82E-08,0.718897452,0.094341317,679.8371947,0,1861.977508,0,679.837406,0,0.001
12,4,1,0.000835511,0.096594581,1.026612689,15752.00727,0.075545153,0.718604841,0.094298108,147.0454383,0,642.5471216,0,679.8372445,0,0.001
13,4,1,0.718688721,0.094325231,1.52E-06,3.86E-06,2.30E-06,0.718815357,0.094286495,679.8362178,0,1861.990615,0,679.8373168,0,0.001
14,4,1,0.718723399,0.094322894,1.28E-15,3.85E-06,1.11E-07,0.71847273,0.094297997,679.8371992,0,1861.978201,0,679.8373395,0,0.001
15,4,1,0.008137842,4.47E-15,1.35E-07,12365.81871,0.075535263,0.718738179,0.094237426,1830.599167,0,642.5472604,0,679.8379011,0,0.001
16,4,1,0.718628366,0.094309888,8.46E-23,3.89E-06,4.03E-08,0.718839019,0.094289765,679.8371982,0,1861.977645,0,679.837311,0,0.001
17,4,1,0.718651536,0.094307928,3.41E-07,1887.037917,0.075537886,0.718707524,0.094340295,679.8369781,0,642.5474864,0,679.8372588,0,0.001
18,4,1,0.000834083,0.096581992,1.026901116,0.000968976,0.097623801,0.718856638,0.094300064,147.0454408,0,147.2312399,0,679.837281,0,0.001
19,4,1,0.00813908,6.76E-18,1.56E-08,262.7657408,0.075521357,0.71831454,0.094284305,1830.599162,0,642.5513952,0,679.8376677,0,0.001
20,4,1,0.008135279,3.73E-16,4.34E-08,10382.04769,0.075554976,0.718493615,0.094302494,1830.599176,0,642.5470711,0,679.8372973,0,0.001
1,5,1,0.054084032,0.114494141,0.369023973,26919.40703,0.078561881,0.764217174,0.099423504,452.5739497,0,652.3880902,0,711.7423553,0,0.001
2,5,1,0.764363799,0.099374126,2.10E-16,3.40E-25,5.28E-20,0.764429595,0.099375765,711.7422138,0,1957.879428,0,711.742234,0,0.001
3,5,1,0.764245238,0.099388325,9.87E-12,7036.077882,0.078602081,0.764345863,0.099359345,711.7422083,0,652.3884994,0,711.7422616,0,0.001
4,5,1,0.764198653,0.099378646,5.00E-05,3.37E-06,3.13E-09,0.764180414,0.099345232,711.7052816,0,1950.237245,0,711.7424089,0,0.001
5,5,1,0.764312967,0.099371384,4.63E-27,0.001010584,0.099750579,0.76439122,0.0993811,711.7422158,0,142.6426049,0,711.7422132,0,0.001
6,5,1,0.007108793,7.99E-44,9.64E-07,106339.9558,0.078600109,0.76438408,0.099365068,1928.102135,0,652.388154,0,711.7422433,0,0.001
7,5,1,0.00115858,0.100875791,0.975680789,0.001010264,0.099763674,0.764369663,0.099396249,142.3914294,0,142.6426161,0,711.7422225,0,0.001
8,5,1,0.764364322,0.099380974,6.91E-15,27657.05319,0.078588848,0.764552297,0.099389561,711.7422056,0,652.3879873,0,711.742335,0,0.001
9,5,1,0.007118743,1.87E-14,5.44E-06,6.77E-32,3.89E-18,0.764301123,0.099408683,1928.10226,0,1957.879428,0,711.7422558,0,0.001
10,5,1,0.764290045,0.099380981,1.29E-09,1692.521529,0.078613828,0.764706028,0.09936439,711.7422,0,652.3889767,0,711.7425561,0,0.001
11,5,1,0.001158076,0.10088608,0.975747831,45708.82062,0.078609797,0.764121553,0.099363405,142.3914338,0,652.3881699,0,711.7423364,0,0.001
12,5,1,0.007109604,8.10E-11,6.06E-08,6.46E-49,1.25E-21,0.764149263,0.099362365,1928.102118,0,1957.879428,0,711.742318,0,0.001
13,5,1,0.764231581,0.099386354,2.39E-07,3959.015848,0.078612792,0.764089803,0.099521807,711.7420352,0,652.3885593,0,711.7440693,0,0.001
14,5,1,0.764268775,0.099383536,1.21E-26,2.61E-31,7.69E-22,0.764354382,0.099341777,711.7422026,0,1957.879428,0,711.7423788,0,0.001
15,5,1,0.001158607,0.100891305,0.975681675,4.53E-25,3.50E-19,0.764459552,0.099422613,142.3914328,0,1957.879428,0,711.7424129,0,0.001
16,5,1,0.001159714,0.100901039,0.975530102,0.001010406,0.099781357,0.764867769,0.09931031,142.3914723,0,142.6426847,0,711.7432844,0,0.001
17,5,1,0.764239994,0.09939396,5.98E-55,6.10E-23,6.12E-18,0.764135478,0.099351202,711.7422157,0,1957.879428,0,711.7423984,0,0.001
18,5,1,0.00711334,4.62E-17,1.56E-07,26179.60925,0.078571905,0.76430596,0.099364663,1928.102124,0,652.3880276,0,711.7422385,0,0.001
19,5,1,0.764208791,0.099388978,2.59E-08,3.37E-06,3.28E-08,0.764335119,0.099344645,711.7422023,0,1950.2374,0,711.7423554,0,0.001
20,5,1,0.764350907,0.099382172,3.80E-07,6.75E-26,6.91E-20,0.763925914,0.099364218,711.7419221,0,1957.879428,0,711.7425948,0,0.001
1,6,1,0.005882129,1.78E-35,9.61E-07,2.57E-06,7.67E-07,0.752943622,0.106590969,1745.756323,0,1760.251111,0,641.4195557,0,0.001
2,6,1,0.752777423,0.106628568,1.79E-08,0.001040052,0.10637067,0.752555902,0.106568974,641.4194734,0,120.0977168,0,641.4198421,0,0.001
3,6,1,0.752773962,0.106607547,1.53E-25,27140.00107,0.082962696,0.752802599,0.106630239,641.4194856,0,589.056254,0,641.4194877,0,0.001
4,6,1,0.752666323,0.106616679,2.00E-05,10926.65041,0.08291129,0.752687255,0.106627566,641.405886,0,589.0564163,0,641.419511,0,0.001
5,6,1,0.033540094,0.037436095,0.046426716,2.60E-06,3.95E-07,0.752668642,0.106688007,1741.132306,0,1760.247626,0,641.4198759,0,0.001
6,6,1,0.75277234,0.10662362,6.13E-48,0.001039696,0.106302664,0.752659679,0.106653033,641.4194798,0,120.097308,0,641.4196053,0,0.001
7,6,1,0.752775094,0.106615825,9.97E-80,0.001039471,0.106343155,0.752916695,0.106613,641.4194772,0,120.0974442,0,641.4194999,0,0.001
8,6,1,0.752757019,0.106610151,2.00E-18,2.61E-06,9.32E-07,0.752534375,0.106660658,641.4194855,0,1760.249483,0,641.4197461,0,0.001
9,6,1,0.752845086,0.106616734,1.87E-10,2.62E-06,9.03E-08,0.752915693,0.106585281,641.4194772,0,1760.246236,0,641.4195672,0,0.001
10,6,1,0.001053492,0.106416231,0.997652122,2.61E-06,3.04E-07,0.752694298,0.106604764,120.0956504,0,1760.247126,0,641.4195206,0,0.001
11,6,1,0.752864285,0.106610442,4.41E-62,1.30E-26,1.68E-20,0.752934098,0.106632395,641.4194834,0,1764.457449,0,641.4195342,0,0.001
12,6,1,0.005886849,6.71E-08,2.36E-06,2.62E-06,4.06E-10,0.752681229,0.106639575,1745.75632,0,1760.245854,0,641.4195395,0,0.001
13,6,1,0.752745578,0.106622242,4.97E-295,1.55E-09,7.54E-07,0.752993362,0.106664944,641.4194841,0,1764.457214,0,641.4197607,0,0.001
14,6,1,0.005859763,6.27E-07,8.51E-05,7801.182544,0.082912436,0.752847752,0.106636514,1745.757608,0,589.0566201,0,641.4195099,0,0.001
15,6,1,0.005885289,4.67E-13,6.43E-07,2.63E-06,4.80E-09,0.752701456,0.106588471,1745.756307,0,1760.2459,0,641.4195757,0,0.001
16,6,1,0.752250673,0.106601239,0.000111593,0.001039648,0.106328117,0.752683842,0.106597528,641.3437363,0,120.0973281,0,641.419548,0,0.001
17,6,1,0.752750029,0.106622848,2.26E-23,186.8372723,0.083034597,0.75307744,0.106586786,641.4194834,0,589.0637784,0,641.4196767,0,0.001
18,6,1,0.752888555,0.106618087,1.34E-144,14430.05208,0.082942212,0.75273191,0.106593028,641.4194888,0,589.0563096,0,641.4195399,0,0.001
19,6,1,0.752779,0.106608398,9.39E-14,2.61E-06,1.32E-06,0.752337119,0.106518968,641.4194834,0,1760.250973,0,641.4208912,0,0.001
20,6,1,0.7528023,0.106603207,3.25E-139,0.001039861,0.106269603,0.75304983,0.106588686,641.4194902,0,120.0975542,0,641.4196416,0,0.001
1,7,1,0.744315957,0.100690961,0,3.79E-06,1.04E-08,0.744532836,0.100697874,616.3960232,0,1840.315118,0,616.396132,0,0.001
2,7,1,0.00686895,1.09E-10,3.92E-06,0.000979706,0.098841632,0.74420736,0.100679404,1823.00305,0,139.3466541,0,616.3960857,0,0.001
3,7,1,0.006873846,4.31E-11,3.69E-06,2811.669247,0.079223539,0.744642648,0.100683178,1823.003051,0,573.2797537,0,616.3962775,0,0.001
4,7,1,0.006869191,1.21E-13,8.48E-07,10661.40669,0.079180241,0.744281361,0.100672071,1823.003031,0,573.2787734,0,616.3960932,0,0.001
5,7,1,0.744368088,0.10069564,4.89E-16,20.59151417,0.079195405,0.744447834,0.100681229,616.3960253,0,573.330066,0,616.396084,0,0.001
6,7,1,0.744203287,0.10069337,7.74E-06,19500.18776,0.079185749,0.74410728,0.100764672,616.3909091,0,573.2784398,0,616.3964441,0,0.001
7,7,1,0.006936335,8.91E-05,0.000550955,0.000979319,0.098884215,0.74454942,0.100686782,1822.99867,0,139.3467502,0,616.3961543,0,0.001
8,7,1,0.744315628,0.10068369,1.15E-11,0.00097978,0.098879798,0.744026633,0.100714654,616.3960402,0,139.3465973,0,616.3961944,0,0.001
9,7,1,0.744255134,0.100695368,1.28E-08,3.79E-06,1.10E-08,0.744140511,0.10072086,616.3960157,0,1840.315164,0,616.3961034,0,0.001
10,7,1,0.744242116,0.100706371,5.75E-06,1139.971864,0.079170994,0.744329013,0.100715357,616.3922194,0,573.2798496,0,616.3960407,0,0.001
11,7,1,0.744278865,0.100714147,8.74E-44,0.000979438,0.098867268,0.744535976,0.100662129,616.3960344,0,139.3466193,0,616.3962353,0,0.001
12,7,1,0.74428404,0.100685308,3.94E-08,0.000979419,0.098882164,0.744387261,0.100678748,616.3960121,0,139.3466733,0,616.3960662,0,0.001
13,7,1,0.00708427,0.000221291,0.000201557,1181.326585,0.079218849,0.744535405,0.10074622,1822.984811,0,573.2800595,0,616.3963826,0,0.001
14,7,1,0.006871337,1.18E-20,2.02E-07,3.72E-06,2.55E-07,0.74415803,0.100719071,1823.003024,0,1840.318418,0,616.396087,0,0.001
15,7,1,0.744369761,0.100707531,3.51E-37,81.70739046,0.079110292,0.744271672,0.100726209,616.3960326,0,573.2931341,0,616.3960791,0,0.001
16,7,1,0.742931149,0.100703305,0.00029088,4465.117963,0.079163855,0.744190226,0.100693981,616.2036878,0,573.2790209,0,616.3960518,0,0.001
17,7,1,0.006871832,8.92E-16,1.89E-07,3.78E-06,1.22E-06,0.744094427,0.100696933,1823.003024,0,1840.319803,0,616.3961198,0,0.001
18,7,1,0.006869018,2.67E-13,3.73E-06,925.0587002,0.079184097,0.744694866,0.100723214,1823.003048,0,573.2798765,0,616.3964501,0,0.001
19,7,1,0.006867862,5.80E-17,2.41E-06,3.79E-06,1.50E-08,0.744008317,0.100734595,1823.003045,0,1840.315172,0,616.3962847,0,0.001
20,7,1,0.744265327,0.100703382,2.03E-07,0.00097962,0.098874206,0.744282932,0.100675189,616.3958851,0,139.3465801,0,616.3960771,0,0.001
1,8,1,0.752965929,0.100968218,5.78E-06,0.001042345,0.102610562,0.752872373,0.100905525,654.8142114,0,133.9199019,0,654.8184769,0,0.001
2,8,1,0.000884163,0.1013453,1.02962085,3.10E-06,1.61E-08,0.752449382,0.101015703,133.6693403,0,1830.607964,0,654.8185046,0,0.001
3,8,1,0.006696744,9.33E-17,2.83E-08,4.01E-10,1.61E-07,0.752169137,0.101090847,1811.21614,0,1836.883575,0,654.8200714,0,0.001
4,8,1,0.752846322,0.100955006,2.28E-50,0.001042355,0.102669662,0.752791651,0.100964736,654.81804,0,133.9197692,0,654.8180275,0,0.001
5,8,1,0.752853963,0.100974315,1.89E-08,0.001042103,0.102665998,0.752855485,0.100930646,654.8179774,0,133.9197433,0,654.8181983,0,0.001
6,8,1,0.752839697,0.100977793,6.46E-07,3.10E-06,2.11E-07,0.753149499,0.100974962,654.817566,0,1830.608747,0,654.8181321,0,0.001
7,8,1,0.006695617,2.67E-24,3.82E-07,0.001041953,0.102689282,0.753279104,0.100997699,1811.216152,0,133.9199869,0,654.8183924,0,0.001
8,8,1,0.006700688,1.14E-13,4.21E-07,9.59E-33,4.79E-20,0.752717494,0.100993415,1811.21614,0,1836.883938,0,654.8180692,0,0.001
9,8,1,0.000883721,0.101325579,1.029691738,3.15E-06,4.06E-07,0.752733217,0.100951042,133.6693265,0,1830.610605,0,654.8181226,0,0.001
10,8,1,0.006700754,1.71E-46,2.79E-08,4973.191343,0.079566997,0.753036892,0.100984934,1811.216134,0,601.2848968,0,654.8180424,0,0.001
11,8,1,0.752980783,0.100977442,2.21E-08,3.15E-06,2.19E-07,0.75278825,0.101010115,654.8179884,0,1830.610026,0,654.8181002,0,0.001
12,8,1,0.752764856,0.100978711,1.56E-11,4581.418847,0.079611385,0.752580375,0.100965458,654.8180218,0,601.284053,0,654.8182323,0,0.001
13,8,1,0.752925214,0.100983172,1.07E-07,10012.41999,0.079621131,0.753047142,0.1009742,654.8179219,0,601.2833888,0,654.818038,0,0.001
14,8,1,0.750589643,0.100966042,0.00046223,3.11E-06,1.64E-07,0.752764848,0.100979849,654.5143634,0,1830.608408,0,654.8180218,0,0.001
15,8,1,0.006703434,1.13E-79,1.25E-06,239.4466764,0.079607888,0.752779677,0.10096408,1811.216163,0,601.2883809,0,654.8180358,0,0.001
16,8,1,0.006694529,5.05E-28,1.69E-06,3.13E-06,5.02E-08,0.752771609,0.100996512,1811.21618,0,1830.608104,0,654.8180454,0,0.001
17,8,1,0.752864864,0.100980428,4.22E-110,412.7869348,0.07963584,0.752967525,0.10098001,654.8179879,0,601.2863314,0,654.8179996,0,0.001
18,8,1,0.006698156,3.63E-09,1.05E-08,3.09E-06,4.47E-08,0.753090998,0.100936639,1811.216135,0,1830.608176,0,654.8181992,0,0.001
19,8,1,0.753042917,0.100959651,1.33E-07,25997.86487,0.079652339,0.752823316,0.100991744,654.8179676,0,601.2835714,0,654.8180129,0,0.001
20,8,1,0.006699033,1.21E-09,1.30E-07,34541.41529,0.079654426,0.752725155,0.101050848,1811.216135,0,601.2837138,0,654.8185154,0,0.001
1,9,1,0.740839418,0.102280823,2.41E-09,0.000989854,0.101901993,0.741124501,0.102246104,641.7386284,0,140.5002609,0,641.7389461,0,0.001
2,9,1,0.006653604,7.81E-18,9.27E-08,3856.500838,0.079883004,0.74064246,0.102212528,1792.097269,0,597.6529629,0,641.7391444,0,0.001
3,9,1,0.006654029,1.69E-16,3.50E-06,8432.03013,0.079887552,0.740648116,0.102293953,1792.097293,0,597.652836,0,641.7386719,0,0.001
4,9,1,0.006654605,3.84E-50,2.78E-08,55730.16435,0.079901301,0.740653086,0.102228671,1792.097267,0,597.6528726,0,641.7389478,0,0.001
5,9,1,0.006653064,1.01E-09,2.06E-06,3.66E-25,1.03E-18,0.740130191,0.102309552,1792.097285,0,1817.344385,0,641.7397068,0,0.001
6,9,1,0.740835317,0.102289421,1.17E-11,3.57E-06,8.27E-08,0.740671109,0.102251647,641.7386357,0,1808.724896,0,641.7387502,0,0.001
7,9,1,0.000952211,0.101628288,1.006824063,4510.659511,0.079857288,0.740814527,0.102233589,140.4851843,0,597.6533195,0,641.7388291,0,0.001
8,9,1,0.006652779,6.83E-23,1.10E-07,3.56E-06,5.34E-08,0.740592365,0.102312059,1792.097272,0,1808.724592,0,641.7387638,0,0.001
9,9,1,0.740740249,0.10228164,1.76E-12,3.52E-06,8.07E-06,0.740803381,0.102231677,641.7386282,0,1808.756375,0,641.738847,0,0.001
10,9,1,0.006656075,1.40E-07,1.67E-06,112.8579317,0.079921951,0.741021383,0.102273859,1792.097268,0,597.662879,0,641.7387469,0,0.001
11,9,1,0.00665219,4.34E-27,1.09E-06,48499.67807,0.079910726,0.740837248,0.102315091,1792.097281,0,597.6527775,0,641.7387352,0,0.001
12,9,1,0.740806315,0.102301891,4.85E-07,59837.52215,0.079882925,0.740094983,0.102349392,641.7383507,0,597.6527474,0,641.7400296,0,0.001
13,9,1,0.740777158,0.102279605,2.62E-13,0.446284947,0.080200488,0.740652497,0.102302497,641.7386243,0,600.0404284,0,641.7386894,0,0.001
14,9,1,0.740724352,0.102283126,1.92E-12,8.81E-25,6.13E-19,0.74072543,0.102231144,641.7386318,0,1817.344385,0,641.7388761,0,0.001
15,9,1,0.006653889,1.55E-60,1.45E-07,246.9120556,0.079919408,0.740560404,0.102272084,1792.097269,0,597.6574946,0,641.7387561,0,0.001
16,9,1,0.740705961,0.102275207,1.94E-08,0.000989676,0.101875563,0.740815393,0.102212012,641.7386317,0,140.5002059,0,641.7390551,0,0.001
17,9,1,0.740780086,0.102276198,1.21E-17,19681.94496,0.079901006,0.740688168,0.102259304,641.7386267,0,597.6527172,0,641.7387003,0,0.001
18,9,1,0.006668247,1.48E-05,0.000105523,50099.80537,0.07989742,0.74085942,0.102341564,1792.096856,0,597.6528633,0,641.7389727,0,0.001
19,9,1,0.740100275,0.102278697,0.00013558,3.52E-06,1.15E-06,0.740960398,0.102249136,641.6515105,0,1808.729547,0,641.7387645,0,0.001
